cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
51330_1_1_1	51330_1_1_1	51330_1_1_1	3000147.8547714925	3000147.8547714925	0.0	moderate	51330_1_1_1	30.0	5.0	2.1452285073	1.39
51330_1_1_1	51318_1_1_1	51330_1_1_1	3000132.2589068394	3000147.8547714925	15.59586465312168	moderate	51318_1_1_1	27.0	5.0	2.7410931608	1.53
5133_1_1_1	5056_1_1_1	5056_1_1_1	3000452.004262879	3000452.004262879	0.0	moderate	5056_1_1_1	65.0	7.0	2.9957371209	1.52
5133_1_1_1	5132_1_1_1	5056_1_1_1	3000224.0	3000452.004262879	228.0042628790252	moderate	5132_1_1_1	56.0	4.0	0.0	0.0
5133_1_1_1	5133_1_1_1	5056_1_1_1	3000168.0	3000452.004262879	284.0042628790252	moderate	5133_1_1_1	56.0	3.0	0.0	0.0
51345_1_1_1	51345_1_1_1	51345_1_1_1	3000466.499610458	3000466.499610458	0.0	moderate	51345_1_1_1	67.0	7.0	2.500389542	0.59
51351_1_1_1	51351_1_1_1	51351_1_1_1	3000476.0	3000476.0	0.0	moderate	51351_1_1_1	68.0	7.0	0.0	0.72
51352_1_1_1	51352_1_1_1	51352_1_1_1	3000730.0	3000730.0	0.0	moderate	51352_1_1_1	146.0	5.0	0.0	0.55
51353_1_1_1	51353_1_1_1	51353_1_1_1	3000662.282158887	3000662.282158887	0.0	moderate	51353_1_1_1	95.0	7.0	2.7178411129	1.32
51362_1_1_1	51362_1_1_1	51362_1_1_1	3000322.3148194994	3000322.3148194994	0.0	moderate	51362_1_1_1	65.0	5.0	2.6851805005	1.27
51377_1_1_1	51377_1_1_1	51377_1_1_1	3000560.0	3000560.0	0.0	moderate	51377_1_1_1	80.0	7.0	0.0	2.02
51382_1_1_1	51382_1_1_1	51382_1_1_1	4000936.0	4000936.0	0.0	strict	51382_1_1_1	156.0	6.0	0.0	0.57
51384_1_1_1	51384_1_1_1	51384_1_1_1	4000498.794221924	4000498.794221924	0.0	strict	51384_1_1_1	100.0	5.0	1.2057780763	0.18
51394_1_1_1	51393_1_1_1	51393_1_1_1	3000344.0	3000344.0	0.0	moderate	51393_1_1_1	86.0	4.0	0.0	0.14
51394_1_1_1	51394_1_1_1	51393_1_1_1	3000304.0	3000344.0	40.0	moderate	51394_1_1_1	76.0	4.0	0.0	1.1
51397_1_1_1	51397_1_1_1	51397_1_1_1	3000303.65441416	3000303.65441416	0.0	moderate	51397_1_1_1	61.0	5.0	1.34558584	0.63
51398_1_1_1	51398_1_1_1	51398_1_1_1	3001258.7630820237	3001258.7630820237	0.0	moderate	51398_1_1_1	180.0	7.0	1.2369179761	0.83
51401_1_1_1	51401_1_1_1	51401_1_1_1	3000186.0	3000186.0	0.0	moderate	51401_1_1_1	31.0	6.0	0.0	0.65
51410_1_1_1	19750_1_1_1	19750_1_1_1	3000402.0	3000402.0	0.0	moderate	19750_1_1_1	67.0	6.0	0.0	1.48
51410_1_1_1	51410_1_1_1	19750_1_1_1	3000268.0	3000402.0	134.0	moderate	51410_1_1_1	67.0	4.0	0.0	0.0
51411_1_1_1	51411_1_1_1	51411_1_1_1	4000915.0	4000915.0	0.0	strict	51411_1_1_1	183.0	5.0	0.0	3.16
51412_1_1_1	51169_1_1_1	51169_1_1_1	4000565.0	4000565.0	0.0	strict	51169_1_1_1	113.0	5.0	0.0	1.52
51412_1_1_1	51412_1_1_1	51169_1_1_1	4000530.0	4000565.0	35.0	strict	51412_1_1_1	106.0	5.0	0.0	1.89
51419_1_1_1	51419_1_1_1	51419_1_1_1	4000600.0	4000600.0	0.0	strict	51419_1_1_1	100.0	6.0	0.0	3.35
51419_1_1_1	5778_1_1_1	51419_1_1_1	3000672.0	4000600.0	999928.0	moderate	5778_1_1_1	96.0	7.0	0.0	0.68
51419_1_1_1	26651_1_1_1	51419_1_1_1	3000412.0	4000600.0	1000188.0	moderate	26651_1_1_1	103.0	4.0	0.0	0.0
5141_1_1_1	5141_1_1_1	5141_1_1_1	3000612.0	3000612.0	0.0	moderate	5141_1_1_1	102.0	6.0	0.0	0.84
51420_2_1_1	51420_2_1_1	51420_2_1_1	3000366.703271643	3000366.703271643	0.0	moderate	51420_2_1_1	92.0	4.0	1.2967283572	0.0
51423_1_1_1	51423_1_1_1	51423_1_1_1	3001365.0	3001365.0	0.0	moderate	51423_1_1_1	273.0	5.0	0.0	0.67
51429_1_1_1	51428_1_1_1	51428_1_1_1	3000330.0	3000330.0	0.0	moderate	51428_1_1_1	66.0	5.0	0.0	0.57
51429_1_1_1	51429_1_1_1	51428_1_1_1	3000255.0	3000330.0	75.0	moderate	51429_1_1_1	51.0	5.0	0.0	0.73
51440_1_1_1	51440_1_1_1	51440_1_1_1	3000400.0	3000400.0	0.0	moderate	51440_1_1_1	80.0	5.0	0.0	0.81
51443_1_1_1	51443_1_1_1	51443_1_1_1	3000100.0	3000100.0	0.0	moderate	51443_1_1_1	20.0	5.0	0.0	0.0
51448_1_1_1	51448_1_1_1	51448_1_1_1	3000488.7489195867	3000488.7489195867	0.0	moderate	51448_1_1_1	98.0	5.0	1.2510804135	0.24
51455_1_1_1	51455_1_1_1	51455_1_1_1	4001505.0	4001505.0	0.0	strict	51455_1_1_1	301.0	5.0	0.0	1.4
51455_1_1_1	50780_1_1_1	51455_1_1_1	3001190.0	4001505.0	1000315.0	moderate	50780_1_1_1	238.0	5.0	0.0	1.34
51470_1_1_1	51470_1_1_1	51470_1_1_1	3001050.0	3001050.0	0.0	moderate	51470_1_1_1	150.0	7.0	0.0	0.2
51473_1_1_1	51473_1_1_1	51473_1_1_1	4000650.0	4000650.0	0.0	strict	51473_1_1_1	130.0	5.0	0.0	1.56
51489_1_1_1	51489_1_1_1	51489_1_1_1	4001060.0	4001060.0	0.0	strict	51489_1_1_1	212.0	5.0	0.0	0.55
51489_1_1_1	51879_3_1_1	51489_1_1_1	3001065.0	4001060.0	999995.0	moderate	51879_3_1_1	213.0	5.0	0.0	0.0
51489_1_1_1	17162_1_1_1	51489_1_1_1	3000816.0	4001060.0	1000244.0	moderate	17162_1_1_1	204.0	4.0	0.0	2.89
51490_1_1_1	51490_1_1_1	51490_1_1_1	4000335.0	4000335.0	0.0	strict	51490_1_1_1	67.0	5.0	0.0	1.42
5149_1_1_1	5149_1_1_1	5149_1_1_1	3000090.0	3000090.0	0.0	moderate	5149_1_1_1	30.0	3.0	0.0	0.0
51503_1_1_1	51503_1_1_1	51503_1_1_1	4000364.0	4000364.0	0.0	strict	51503_1_1_1	91.0	4.0	0.0	2.9
51505_1_1_1	51505_1_1_1	51505_1_1_1	3000092.017655124	3000092.017655124	0.0	moderate	51505_1_1_1	19.0	5.0	2.9823448761	0.0
51512_1_1_1	51512_1_1_1	51512_1_1_1	3000256.0	3000256.0	0.0	moderate	51512_1_1_1	64.0	4.0	0.0	2.36
51520_1_1_1	51520_1_1_1	51520_1_1_1	3000466.502683009	3000466.502683009	0.0	moderate	51520_1_1_1	67.0	7.0	2.4973169915	0.85
51521_1_1_1	51521_1_1_1	51521_1_1_1	4000987.0	4000987.0	0.0	strict	51521_1_1_1	141.0	7.0	0.0	1.1
51531_1_1_1	19582_1_1_1	19582_1_1_1	4000130.0	4000130.0	0.0	strict	19582_1_1_1	26.0	5.0	0.0	0.07
51531_1_1_1	51531_1_1_1	19582_1_1_1	4000115.0	4000130.0	15.0	strict	51531_1_1_1	23.0	5.0	0.0	0.0
51532_1_1_1	51532_1_1_1	51532_1_1_1	4000658.0	4000658.0	0.0	strict	51532_1_1_1	94.0	7.0	0.0	1.12
51539_1_1_1	51539_1_1_1	51539_1_1_1	3000853.018049533	3000853.018049533	0.0	moderate	51539_1_1_1	214.0	4.0	2.9819504668	1.47
51548_1_1_1	51548_1_1_1	51548_1_1_1	4000510.0	4000510.0	0.0	strict	51548_1_1_1	85.0	6.0	0.0	0.8
51548_1_1_1	34745_1_1_1	51548_1_1_1	3000532.0	4000510.0	999978.0	moderate	34745_1_1_1	76.0	7.0	0.0	0.2
5155_1_1_1	5155_1_1_1	5155_1_1_1	3000522.0	3000522.0	0.0	moderate	5155_1_1_1	87.0	6.0	0.0	1.21
51576_1_1_1	51576_1_1_1	51576_1_1_1	4000104.0	4000104.0	0.0	strict	51576_1_1_1	26.0	4.0	0.0	0.0
5158_1_1_1	4568_1_1_1	4568_1_1_1	3000904.491694364	3000904.491694364	0.0	moderate	4568_1_1_1	151.0	6.0	1.5083056362	0.22
5158_1_1_1	5158_1_1_1	4568_1_1_1	3000587.117677915	3000904.491694364	317.37401644932106	moderate	5158_1_1_1	147.0	4.0	0.8823220851	0.0
51597_1_1_1	51597_1_1_1	51597_1_1_1	4000189.0	4000189.0	0.0	strict	51597_1_1_1	27.0	7.0	0.0	0.66
51597_1_1_1	51591_2_1_1	51597_1_1_1	4000138.0	4000189.0	51.0	strict	51591_2_1_1	23.0	6.0	0.0	0.82
51597_1_1_1	51609_1_1_1	51597_1_1_1	4000125.0	4000189.0	64.0	strict	51609_1_1_1	25.0	5.0	0.0	0.35
5159_1_1_1	5159_1_1_1	5159_1_1_1	3000896.0	3000896.0	0.0	moderate	5159_1_1_1	128.0	7.0	0.0	0.22
51600_1_1_1	51600_1_1_1	51600_1_1_1	3000333.9613942713	3000333.9613942713	0.0	moderate	51600_1_1_1	84.0	4.0	2.0386057285	0.37
51601_1_1_1	51601_1_1_1	51601_1_1_1	3000567.1301093996	3000567.1301093996	0.0	moderate	51601_1_1_1	114.0	5.0	2.8698906003	1.22
51606_1_1_1	51606_1_1_1	51606_1_1_1	3000372.0	3000372.0	0.0	moderate	51606_1_1_1	93.0	4.0	0.0	1.31
5160_1_1_1	5160_1_1_1	5160_1_1_1	3000095.0	3000095.0	0.0	moderate	5160_1_1_1	19.0	5.0	0.0	0.0
51611_1_1_1	51611_1_1_1	51611_1_1_1	4000172.0	4000172.0	0.0	strict	51611_1_1_1	43.0	4.0	0.0	0.0
5161_1_1_1	5161_1_1_1	5161_1_1_1	3000932.0	3000932.0	0.0	moderate	5161_1_1_1	233.0	4.0	0.0	0.76
51622_1_1_1	51622_1_1_1	51622_1_1_1	3000126.0	3000126.0	0.0	moderate	51622_1_1_1	18.0	7.0	0.0	0.0
51622_1_1_1	51621_1_1_1	51622_1_1_1	3000126.0	3000126.0	0.0	moderate	51621_1_1_1	18.0	7.0	0.0	0.0
51627_1_1_1	51627_1_1_1	51627_1_1_1	3000468.0	3000468.0	0.0	moderate	51627_1_1_1	117.0	4.0	0.0	0.76
51647_1_1_1	51647_1_1_1	51647_1_1_1	3000373.3970400803	3000373.3970400803	0.0	moderate	51647_1_1_1	94.0	4.0	2.6029599197	2.07
51649_1_1_1	51649_1_1_1	51649_1_1_1	4000960.0	4000960.0	0.0	strict	51649_1_1_1	160.0	6.0	0.0	1.46
5165_1_1_1	5165_1_1_1	5165_1_1_1	3000966.0	3000966.0	0.0	moderate	5165_1_1_1	138.0	7.0	0.0	0.77
51662_1_1_1	51662_1_1_1	51662_1_1_1	3001089.5474755666	3001089.5474755666	0.0	moderate	51662_1_1_1	156.0	7.0	2.4525244334	0.99
51663_1_1_1	51663_1_1_1	51663_1_1_1	4000095.0	4000095.0	0.0	strict	51663_1_1_1	19.0	5.0	0.0	0.0
51663_1_1_1	52007_1_1_1	51663_1_1_1	4000095.0	4000095.0	0.0	strict	52007_1_1_1	19.0	5.0	0.0	0.0
5166_1_1_1	15486_1_1_1	15486_1_1_1	3000476.0	3000476.0	0.0	moderate	15486_1_1_1	68.0	7.0	0.0	0.54
5166_1_1_1	5166_1_1_1	15486_1_1_1	3000414.0	3000476.0	62.0	moderate	5166_1_1_1	69.0	6.0	0.0	0.69
51672_1_1_1	51672_1_1_1	51672_1_1_1	3000132.8504753537	3000132.8504753537	0.0	moderate	51672_1_1_1	27.0	5.0	2.1495246465	0.06
51674_1_1_1	51674_1_1_1	51674_1_1_1	3000851.4625445474	3000851.4625445474	0.0	moderate	51674_1_1_1	122.0	7.0	2.5374554524	1.16
51677_1_1_1	51677_1_1_1	51677_1_1_1	4002046.0	4002046.0	0.0	strict	51677_1_1_1	341.0	6.0	0.0	0.78
51684_1_1_1	51684_1_1_1	51684_1_1_1	3000385.0	3000385.0	0.0	moderate	51684_1_1_1	77.0	5.0	0.0	1.89
51687_1_1_1	51687_1_1_1	51687_1_1_1	3000992.4319456904	3000992.4319456904	0.0	moderate	51687_1_1_1	199.0	5.0	2.5680543095	1.09
51688_1_1_1	51688_1_1_1	51688_1_1_1	3000938.0	3000938.0	0.0	moderate	51688_1_1_1	134.0	7.0	0.0	0.56
51690_1_1_1	51690_1_1_1	51690_1_1_1	3002412.106051118	3002412.106051118	0.0	moderate	51690_1_1_1	483.0	5.0	2.8939488819	1.03
51694_1_1_1	51694_1_1_1	51694_1_1_1	3000285.0	3000285.0	0.0	moderate	51694_1_1_1	57.0	5.0	0.0	2.35
51700_1_1_1	51700_1_1_1	51700_1_1_1	3000354.3353345846	3000354.3353345846	0.0	moderate	51700_1_1_1	51.0	7.0	2.6646654152	0.19
51701_1_1_1	51701_1_1_1	51701_1_1_1	3000415.0	3000415.0	0.0	moderate	51701_1_1_1	83.0	5.0	0.0	0.77
51707_1_1_1	19798_1_1_1	19798_1_1_1	4000742.0	4000742.0	0.0	strict	19798_1_1_1	106.0	7.0	0.0	1.7
51707_1_1_1	19641_1_1_1	19798_1_1_1	4000728.0	4000742.0	14.0	strict	19641_1_1_1	104.0	7.0	0.0	1.78
51707_1_1_1	19870_1_1_1	19798_1_1_1	4000728.0	4000742.0	14.0	strict	19870_1_1_1	104.0	7.0	0.0	1.84
51707_1_1_1	19671_1_1_1	19798_1_1_1	4000637.0	4000742.0	105.0	strict	19671_1_1_1	91.0	7.0	0.0	1.81
51707_1_1_1	51708_1_1_1	19798_1_1_1	4000400.0	4000742.0	342.0	strict	51708_1_1_1	100.0	4.0	0.0	2.76
51707_1_1_1	51707_1_1_1	19798_1_1_1	4000396.0	4000742.0	346.0	strict	51707_1_1_1	99.0	4.0	0.0	2.55
51707_1_1_1	50211_1_1_1	19798_1_1_1	4000376.0	4000742.0	366.0	strict	50211_1_1_1	94.0	4.0	0.0	2.67
51709_1_1_1	51709_1_1_1	51709_1_1_1	3000565.920089818	3000565.920089818	0.0	moderate	51709_1_1_1	142.0	4.0	2.0799101819	1.41
51711_1_1_1	51711_1_1_1	51711_1_1_1	3000972.272086311	3000972.272086311	0.0	moderate	51711_1_1_1	195.0	5.0	2.727913689	1.49
51729_1_1_1	51729_1_1_1	51729_1_1_1	4000427.0	4000427.0	0.0	strict	51729_1_1_1	61.0	7.0	0.0	1.02
51729_1_1_1	4891_1_1_1	51729_1_1_1	3000177.0	4000427.0	1000250.0	moderate	4891_1_1_1	59.0	3.0	0.0	0.0
51729_1_1_1	5052_1_1_1	51729_1_1_1	3000177.0	4000427.0	1000250.0	moderate	5052_1_1_1	59.0	3.0	0.0	0.0
51729_1_1_1	132_1_1_1	51729_1_1_1	3000171.0	4000427.0	1000256.0	moderate	132_1_1_1	57.0	3.0	0.0	0.0
51731_1_1_1	51731_1_1_1	51731_1_1_1	3000265.256277185	3000265.256277185	0.0	moderate	51731_1_1_1	67.0	4.0	2.7437228151	0.0
5174_1_1_1	5174_1_1_1	5174_1_1_1	3000434.0	3000434.0	0.0	moderate	5174_1_1_1	62.0	7.0	0.0	0.37
51755_1_1_1	51755_1_1_1	51755_1_1_1	3002217.1954600033	3002217.1954600033	0.0	moderate	51755_1_1_1	444.0	5.0	2.8045399968	0.71
51772_1_1_1	51772_1_1_1	51772_1_1_1	3000063.4352482217	3000063.4352482217	0.0	moderate	51772_1_1_1	22.0	3.0	2.5647517781	0.0
5178_1_1_1	5178_1_1_1	5178_1_1_1	3000602.0	3000602.0	0.0	moderate	5178_1_1_1	86.0	7.0	0.0	0.67
51795_1_1_1	51795_1_1_1	51795_1_1_1	3000282.304806461	3000282.304806461	0.0	moderate	51795_1_1_1	57.0	5.0	2.6951935389	1.64
51798_2_1_1	51798_2_1_1	51798_2_1_1	3000301.596200527	3000301.596200527	0.0	moderate	51798_2_1_1	76.0	4.0	2.4037994729	1.37
5179_1_1_1	5179_1_1_1	5179_1_1_1	3000456.0	3000456.0	0.0	moderate	5179_1_1_1	76.0	6.0	0.0	24.7
51802_1_1_1	51802_1_1_1	51802_1_1_1	4000523.3216493945	4000523.3216493945	0.0	strict	51802_1_1_1	105.0	5.0	1.6783506056	0.78
5180_1_1_1	5180_1_1_1	5180_1_1_1	3000210.0	3000210.0	0.0	moderate	5180_1_1_1	42.0	5.0	0.0	0.0
51811_1_1_1	51811_1_1_1	51811_1_1_1	3000742.0	3000742.0	0.0	moderate	51811_1_1_1	106.0	7.0	0.0	0.55
51814_1_1_1	51814_1_1_1	51814_1_1_1	3000575.0	3000575.0	0.0	moderate	51814_1_1_1	115.0	5.0	0.0	0.52
5181_1_1_1	5181_1_1_1	5181_1_1_1	3001162.0	3001162.0	0.0	moderate	5181_1_1_1	166.0	7.0	0.0	1.54
51824_1_1_1	51824_1_1_1	51824_1_1_1	3000500.0	3000500.0	0.0	moderate	51824_1_1_1	100.0	5.0	0.0	2.61
5182_1_1_1	5182_1_1_1	5182_1_1_1	3001270.0	3001270.0	0.0	moderate	5182_1_1_1	254.0	5.0	0.0	0.45
51834_1_1_1	51834_1_1_1	51834_1_1_1	3000384.0	3000384.0	0.0	moderate	51834_1_1_1	64.0	6.0	0.0	0.35
51841_1_1_1	51842_1_1_1	51842_1_1_1	3000208.267014467	3000208.267014467	0.0	moderate	51842_1_1_1	35.0	6.0	1.7329855329	2.59
51841_1_1_1	51840_1_1_1	51842_1_1_1	3000208.2368505895	3000208.267014467	0.03016387764364481	moderate	51840_1_1_1	35.0	6.0	1.7631494106	2.57
51841_1_1_1	51843_1_1_1	51842_1_1_1	3000208.200758287	3000208.267014467	0.06625617993995547	moderate	51843_1_1_1	35.0	6.0	1.7992417128	2.58
51841_1_1_1	51841_1_1_1	51842_1_1_1	3000208.1090915934	3000208.267014467	0.15792287373915315	moderate	51841_1_1_1	35.0	6.0	1.8909084065	2.6
51849_1_1_1	51849_1_1_1	51849_1_1_1	4000576.0	4000576.0	0.0	strict	51849_1_1_1	96.0	6.0	0.0	0.59
51853_1_1_1	51853_1_1_1	51853_1_1_1	3000144.0	3000144.0	0.0	moderate	51853_1_1_1	24.0	6.0	0.0	0.0
51855_1_1_1	51855_1_1_1	51855_1_1_1	4000246.0	4000246.0	0.0	strict	51855_1_1_1	41.0	6.0	0.0	1.08
51860_1_1_1	51860_1_1_1	51860_1_1_1	3000477.8767169095	3000477.8767169095	0.0	moderate	51860_1_1_1	96.0	5.0	2.1232830904	0.86
51861_1_1_1	6334_1_1_1	6334_1_1_1	3000945.0	3000945.0	0.0	moderate	6334_1_1_1	135.0	7.0	0.0	0.99
51861_1_1_1	51861_1_1_1	6334_1_1_1	3000327.0	3000945.0	618.0	moderate	51861_1_1_1	109.0	3.0	0.0	0.0
5186_1_1_1	5186_1_1_1	5186_1_1_1	3000558.0	3000558.0	0.0	moderate	5186_1_1_1	93.0	6.0	0.0	1.4
51878_1_1_1	51878_1_1_1	51878_1_1_1	3000960.0	3000960.0	0.0	moderate	51878_1_1_1	192.0	5.0	0.0	2.76
5187_1_1_1	5187_1_1_1	5187_1_1_1	3000697.2744312007	3000697.2744312007	0.0	moderate	5187_1_1_1	100.0	7.0	2.7255687991	2.92
51885_1_1_1	51885_1_1_1	51885_1_1_1	3000412.948742294	3000412.948742294	0.0	moderate	51885_1_1_1	83.0	5.0	2.0512577056	0.48
51892_1_1_1	51892_1_1_1	51892_1_1_1	3000849.077895434	3000849.077895434	0.0	moderate	51892_1_1_1	142.0	6.0	2.9221045661	0.69
5189_1_1_1	5189_1_1_1	5189_1_1_1	3000693.0	3000693.0	0.0	moderate	5189_1_1_1	99.0	7.0	0.0	0.23
51902_1_1_1	51902_1_1_1	51902_1_1_1	3000600.633156544	3000600.633156544	0.0	moderate	51902_1_1_1	86.0	7.0	1.366843456	1.08
51904_1_1_1	51904_1_1_1	51904_1_1_1	3000365.0	3000365.0	0.0	moderate	51904_1_1_1	73.0	5.0	0.0	1.53
5190_1_1_1	4389_1_1_1	4389_1_1_1	3000910.0	3000910.0	0.0	moderate	4389_1_1_1	182.0	5.0	0.0	0.0
5190_1_1_1	5190_1_1_1	4389_1_1_1	3000728.0	3000910.0	182.0	moderate	5190_1_1_1	182.0	4.0	0.0	0.0
5191_1_1_1	5191_1_1_1	5191_1_1_1	3000692.0	3000692.0	0.0	moderate	5191_1_1_1	173.0	4.0	0.0	0.0
51929_1_1_1	51929_1_1_1	51929_1_1_1	4000567.0	4000567.0	0.0	strict	51929_1_1_1	81.0	7.0	0.0	0.4
51937_1_1_1	51937_1_1_1	51937_1_1_1	4000994.0	4000994.0	0.0	strict	51937_1_1_1	142.0	7.0	0.0	1.02
51937_1_1_1	50074_1_1_1	51937_1_1_1	3000987.0	4000994.0	1000007.0	moderate	50074_1_1_1	141.0	7.0	0.0	0.78
51937_1_1_1	4849_1_1_1	51937_1_1_1	3000980.0	4000994.0	1000014.0	moderate	4849_1_1_1	140.0	7.0	0.0	0.58
51937_1_1_1	15601_1_1_1	51937_1_1_1	3000973.0	4000994.0	1000021.0	moderate	15601_1_1_1	139.0	7.0	0.0	0.12
51937_1_1_1	27951_1_1_1	51937_1_1_1	3000959.0	4000994.0	1000035.0	moderate	27951_1_1_1	137.0	7.0	0.0	0.48
51937_1_1_1	30679_1_1_1	51937_1_1_1	3000952.0	4000994.0	1000042.0	moderate	30679_1_1_1	136.0	7.0	0.0	0.48
51937_1_1_1	6313_1_1_1	51937_1_1_1	3000882.0	4000994.0	1000112.0	moderate	6313_1_1_1	126.0	7.0	0.0	0.19
51938_1_1_1	51938_1_1_1	51938_1_1_1	4000720.0	4000720.0	0.0	strict	51938_1_1_1	144.0	5.0	0.0	0.79
51938_1_1_1	1062_1_1_1	51938_1_1_1	3000600.0	4000720.0	1000120.0	moderate	1062_1_1_1	150.0	4.0	0.0	0.66
51938_1_1_1	51950_1_1_1	51938_1_1_1	3000444.0	4000720.0	1000276.0	moderate	51950_1_1_1	148.0	3.0	0.0	0.0
51939_1_1_1	51939_1_1_1	51939_1_1_1	3000687.4164547953	3000687.4164547953	0.0	moderate	51939_1_1_1	115.0	6.0	2.5835452049	1.83
51941_1_1_1	51941_1_1_1	51941_1_1_1	3000110.0	3000110.0	0.0	moderate	51941_1_1_1	22.0	5.0	0.0	0.0
51942_2_1_1	51942_2_1_1	51942_2_1_1	3000190.0	3000190.0	0.0	moderate	51942_2_1_1	38.0	5.0	0.0	0.15
51943_1_1_1	51943_1_1_1	51943_1_1_1	4001211.0	4001211.0	0.0	strict	51943_1_1_1	173.0	7.0	0.0	1.02
51945_1_1_1	51945_1_1_1	51945_1_1_1	3000378.4237481216	3000378.4237481216	0.0	moderate	51945_1_1_1	76.0	5.0	1.5762518783	0.19
51949_1_1_1	51949_1_1_1	51949_1_1_1	3000707.409915942	3000707.409915942	0.0	moderate	51949_1_1_1	142.0	5.0	2.5900840583	1.25
51953_1_1_1	51953_1_1_1	51953_1_1_1	3000903.0445821076	3000903.0445821076	0.0	moderate	51953_1_1_1	151.0	6.0	2.9554178925	1.58
51957_1_1_1	51957_1_1_1	51957_1_1_1	4001104.0	4001104.0	0.0	strict	51957_1_1_1	276.0	4.0	0.0	0.0
51960_1_1_1	51960_1_1_1	51960_1_1_1	4001764.0	4001764.0	0.0	strict	51960_1_1_1	252.0	7.0	0.0	1.26
51973_1_1_1	51973_1_1_1	51973_1_1_1	4000800.0	4000800.0	0.0	strict	51973_1_1_1	200.0	4.0	0.0	1.05
51973_1_1_1	4152_1_1_1	51973_1_1_1	3001236.0	4000800.0	999564.0	moderate	4152_1_1_1	206.0	6.0	0.0	2.11
51973_1_1_1	25629_1_1_1	51973_1_1_1	3000844.0	4000800.0	999956.0	moderate	25629_1_1_1	211.0	4.0	0.0	0.0
51974_1_1_1	51974_1_1_1	51974_1_1_1	3000571.0845642528	3000571.0845642528	0.0	moderate	51974_1_1_1	82.0	7.0	2.9154357471	0.28
51975_1_1_1	51975_1_1_1	51975_1_1_1	3000645.0	3000645.0	0.0	moderate	51975_1_1_1	129.0	5.0	0.0	0.29
51981_1_1_1	51981_1_1_1	51981_1_1_1	3000793.5320352297	3000793.5320352297	0.0	moderate	51981_1_1_1	199.0	4.0	2.4679647705	0.0
51982_1_1_1	51982_1_1_1	51982_1_1_1	3000461.652644675	3000461.652644675	0.0	moderate	51982_1_1_1	116.0	4.0	2.3473553249	0.0
51983_1_1_1	51983_1_1_1	51983_1_1_1	3000685.0	3000685.0	0.0	moderate	51983_1_1_1	137.0	5.0	0.0	0.16
51994_1_1_1	51994_1_1_1	51994_1_1_1	4000973.0	4000973.0	0.0	strict	51994_1_1_1	139.0	7.0	0.0	1.13
5199_1_1_1	5199_1_1_1	5199_1_1_1	3000232.0	3000232.0	0.0	moderate	5199_1_1_1	58.0	4.0	0.0	0.0
5200_1_1_1	5200_1_1_1	5200_1_1_1	3000558.0	3000558.0	0.0	moderate	5200_1_1_1	93.0	6.0	0.0	1.45
52017_1_1_1	25616_1_1_1	25616_1_1_1	4000470.0	4000470.0	0.0	strict	25616_1_1_1	94.0	5.0	0.0	0.91
52017_1_1_1	25623_1_1_1	25616_1_1_1	4000455.0	4000470.0	15.0	strict	25623_1_1_1	91.0	5.0	0.0	0.83
52017_1_1_1	52017_1_1_1	25616_1_1_1	4000430.0	4000470.0	40.0	strict	52017_1_1_1	86.0	5.0	0.0	1.45
52017_1_1_1	52018_2_2_1	25616_1_1_1	4000400.0	4000470.0	70.0	strict	52018_2_2_1	80.0	5.0	0.0	1.45
52022_1_1_1	52022_1_1_1	52022_1_1_1	4000553.0	4000553.0	0.0	strict	52022_1_1_1	79.0	7.0	0.0	0.89
52025_1_1_1	52025_1_1_1	52025_1_1_1	4000385.0	4000385.0	0.0	strict	52025_1_1_1	77.0	5.0	0.0	1.2
5202_1_1_1	5202_1_1_1	5202_1_1_1	3001456.0	3001456.0	0.0	moderate	5202_1_1_1	208.0	7.0	0.0	1.83
52046_1_1_1	52046_1_1_1	52046_1_1_1	3000687.631168598	3000687.631168598	0.0	moderate	52046_1_1_1	138.0	5.0	2.3688314023	1.28
52059_1_1_1	52059_1_1_1	52059_1_1_1	3002391.049550605	3002391.049550605	0.0	moderate	52059_1_1_1	342.0	7.0	2.950449395	1.3
5205_1_1_1	5205_1_1_1	5205_1_1_1	3000102.0	3000102.0	0.0	moderate	5205_1_1_1	34.0	3.0	0.0	0.0
52066_1_1_1	52066_1_1_1	52066_1_1_1	3000963.1009597164	3000963.1009597164	0.0	moderate	52066_1_1_1	138.0	7.0	2.8990402835	1.32
52068_1_1_1	52068_1_1_1	52068_1_1_1	3000410.134887952	3000410.134887952	0.0	moderate	52068_1_1_1	59.0	7.0	2.8651120479	1.21
52075_1_1_1	52075_1_1_1	52075_1_1_1	4000364.0	4000364.0	0.0	strict	52075_1_1_1	52.0	7.0	0.0	1.22
52089_1_1_1	52089_1_1_1	52089_1_1_1	3000693.0	3000693.0	0.0	moderate	52089_1_1_1	99.0	7.0	0.0	1.83
5208_1_1_1	5208_1_1_1	5208_1_1_1	3000915.0	3000915.0	0.0	moderate	5208_1_1_1	183.0	5.0	0.0	0.81
5210_1_1_1	5210_1_1_1	5210_1_1_1	3000270.0	3000270.0	0.0	moderate	5210_1_1_1	45.0	6.0	0.0	0.64
52143_1_1_1	52143_1_1_1	52143_1_1_1	4001245.0	4001245.0	0.0	strict	52143_1_1_1	249.0	5.0	0.0	0.99
