cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
51255_1_1_1	51255_1_1_1	51255_1_1_1	4000440.0	4000440.0	0.0	strict	51255_1_1_1	88.0	5.0	0.0	0.74
51257_3_1_1	51257_3_1_1	51257_3_1_1	1000191.2483674831	1000191.2483674831	0.0	unfiltered	51257_3_1_1	48.0	4.0	0.7516325167	0.0
51258_1_1_1	51258_1_1_1	51258_1_1_1	4000690.0	4000690.0	0.0	strict	51258_1_1_1	138.0	5.0	0.0	0.32
51260_3_1_1	51260_3_1_1	51260_3_1_1	1000080.0	1000080.0	0.0	unfiltered	51260_3_1_1	20.0	4.0	0.0	0.0
5126_1_1_1	5126_1_1_1	5126_1_1_1	3000749.0	3000749.0	0.0	moderate	5126_1_1_1	107.0	7.0	0.0	0.43
51279_1_1_1	51276_1_1_1	51276_1_1_1	2000192.0	2000192.0	0.0	tolerant	51276_1_1_1	96.0	2.0	0.0	0.0
51279_1_1_1	51269_1_1_1	51276_1_1_1	2000186.0	2000192.0	6.0	tolerant	51269_1_1_1	93.0	2.0	0.0	0.0
51279_1_1_1	51279_1_1_1	51276_1_1_1	2000148.0	2000192.0	44.0	tolerant	51279_1_1_1	74.0	2.0	0.0	0.0
51281_1_1_1	51281_1_1_1	51281_1_1_1	3000522.7772465865	3000522.7772465865	0.0	moderate	51281_1_1_1	105.0	5.0	2.2227534134	0.99
51282_1_1_1	51282_1_1_1	51282_1_1_1	3000477.053634679	3000477.053634679	0.0	moderate	51282_1_1_1	96.0	5.0	2.946365321	1.33
51285_1_1_1	51285_1_1_1	51285_1_1_1	1000180.0	1000180.0	0.0	unfiltered	51285_1_1_1	45.0	4.0	0.0	4.64
51286_1_1_1	51286_1_1_1	51286_1_1_1	2000238.2347575035	2000238.2347575035	0.0	tolerant	51286_1_1_1	40.0	6.0	1.7652424965	2.03
51293_1_1_1	51293_1_1_1	51293_1_1_1	4001075.0	4001075.0	0.0	strict	51293_1_1_1	215.0	5.0	0.0	0.94
51294_1_1_1	15969_1_1_1	15969_1_1_1	3000570.0	3000570.0	0.0	moderate	15969_1_1_1	114.0	5.0	0.0	0.98
51294_1_1_1	51294_1_1_1	15969_1_1_1	3000448.0	3000570.0	122.0	moderate	51294_1_1_1	112.0	4.0	0.0	0.0
51294_1_1_1	28122_1_1_1	15969_1_1_1	1000670.0	3000570.0	1999900.0	unfiltered	28122_1_1_1	134.0	5.0	0.0	0.37
51297_1_1_1	51297_1_1_1	51297_1_1_1	3002415.0	3002415.0	0.0	moderate	51297_1_1_1	345.0	7.0	0.0	0.27
51299_1_1_1	51299_1_1_1	51299_1_1_1	3001053.0173374186	3001053.0173374186	0.0	moderate	51299_1_1_1	211.0	5.0	1.9826625813	0.8
5129_1_1_1	5129_1_1_1	5129_1_1_1	3000516.0	3000516.0	0.0	moderate	5129_1_1_1	86.0	6.0	0.0	1.02
51301_1_1_1	51301_1_1_1	51301_1_1_1	2000847.7197887104	2000847.7197887104	0.0	tolerant	51301_1_1_1	170.0	5.0	2.2802112897	1.64
51303_1_1_1	51303_1_1_1	51303_1_1_1	2000765.9209638664	2000765.9209638664	0.0	tolerant	51303_1_1_1	192.0	4.0	2.0790361333	1.35
51304_1_1_1	51304_1_1_1	51304_1_1_1	3000352.6362716425	3000352.6362716425	0.0	moderate	51304_1_1_1	71.0	5.0	2.3637283573	1.88
51306_1_1_1	51306_1_1_1	51306_1_1_1	2000188.0	2000188.0	0.0	tolerant	51306_1_1_1	94.0	2.0	0.0	0.0
51306_1_1_1	51223_1_1_1	51306_1_1_1	2000186.0	2000188.0	2.0	tolerant	51223_1_1_1	93.0	2.0	0.0	0.0
51306_1_1_1	51308_1_1_1	51306_1_1_1	2000178.0	2000188.0	10.0	tolerant	51308_1_1_1	89.0	2.0	0.0	0.0
51306_1_1_1	51309_1_1_1	51306_1_1_1	2000114.0	2000188.0	74.0	tolerant	51309_1_1_1	57.0	2.0	0.0	0.0
5130_1_1_1	5130_1_1_1	5130_1_1_1	3000768.0	3000768.0	0.0	moderate	5130_1_1_1	128.0	6.0	0.0	0.2
5130_1_1_1	6622_1_1_1	5130_1_1_1	2000781.34889202	3000768.0	999986.6511079799	tolerant	6622_1_1_1	112.0	7.0	2.6511079799	2.51
5130_1_1_1	15198_1_1_1	5130_1_1_1	2000741.147217236	3000768.0	1000026.852782764	tolerant	15198_1_1_1	124.0	6.0	2.8527827638	2.6
5130_1_1_1	18365_1_1_1	5130_1_1_1	2000735.0157056132	3000768.0	1000032.9842943868	tolerant	18365_1_1_1	123.0	6.0	2.9842943868	2.48
5130_1_1_1	4562_1_1_1	5130_1_1_1	2000635.0	3000768.0	1000133.0	tolerant	4562_1_1_1	127.0	5.0	0.0	0.12
5130_1_1_1	4751_1_1_1	5130_1_1_1	2000512.0	3000768.0	1000256.0	tolerant	4751_1_1_1	128.0	4.0	0.0	0.0
5130_1_1_1	4831_1_1_1	5130_1_1_1	2000508.0	3000768.0	1000260.0	tolerant	4831_1_1_1	127.0	4.0	0.0	0.41
5130_1_1_1	4943_2_1_1	5130_1_1_1	2000384.0	3000768.0	1000384.0	tolerant	4943_2_1_1	128.0	3.0	0.0	0.0
5130_1_1_1	5068_1_1_1	5130_1_1_1	2000381.0	3000768.0	1000387.0	tolerant	5068_1_1_1	127.0	3.0	0.0	0.0
5130_1_1_1	3441_1_1_1	5130_1_1_1	2000381.0	3000768.0	1000387.0	tolerant	3441_1_1_1	127.0	3.0	0.0	0.0
5130_1_1_1	5804_1_1_1	5130_1_1_1	2000381.0	3000768.0	1000387.0	tolerant	5804_1_1_1	127.0	3.0	0.0	0.0
5130_1_1_1	11052_1_1_1	5130_1_1_1	2000372.197475651	3000768.0	1000395.802524349	tolerant	11052_1_1_1	125.0	3.0	2.802524349	0.0
5130_1_1_1	6415_1_1_1	5130_1_1_1	2000372.0	3000768.0	1000396.0	tolerant	6415_1_1_1	124.0	3.0	0.0	0.0
5130_1_1_1	5803_1_1_1	5130_1_1_1	2000342.0	3000768.0	1000426.0	tolerant	5803_1_1_1	114.0	3.0	0.0	0.0
5130_1_1_1	5069_1_1_1	5130_1_1_1	2000327.0	3000768.0	1000441.0	tolerant	5069_1_1_1	109.0	3.0	0.0	0.0
5130_1_1_1	7159_1_1_1	5130_1_1_1	2000324.0	3000768.0	1000444.0	tolerant	7159_1_1_1	108.0	3.0	0.0	0.0
5130_1_1_1	4883_1_1_1	5130_1_1_1	2000250.0	3000768.0	1000518.0	tolerant	4883_1_1_1	125.0	2.0	0.0	0.0
5130_1_1_1	11459_1_1_1	5130_1_1_1	2000250.0	3000768.0	1000518.0	tolerant	11459_1_1_1	125.0	2.0	0.0	0.0
5130_1_1_1	18366_1_1_1	5130_1_1_1	2000245.3810023796	3000768.0	1000522.6189976204	tolerant	18366_1_1_1	123.0	2.0	0.6189976205	0.0
5130_1_1_1	18370_1_1_1	5130_1_1_1	2000243.219780293	3000768.0	1000524.7802197069	tolerant	18370_1_1_1	123.0	2.0	2.7802197069	0.0
5130_1_1_1	18369_1_1_1	5130_1_1_1	2000240.3352392707	3000768.0	1000527.6647607293	tolerant	18369_1_1_1	121.0	2.0	1.6647607293	0.0
5130_1_1_1	18368_1_1_1	5130_1_1_1	2000235.734068006	3000768.0	1000532.265931994	tolerant	18368_1_1_1	119.0	2.0	2.2659319939	0.0
5130_1_1_1	18367_1_1_1	5130_1_1_1	2000225.8496604585	3000768.0	1000542.1503395415	tolerant	18367_1_1_1	114.0	2.0	2.1503395418	0.0
5130_1_1_1	76_1_1_1	5130_1_1_1	2000042.0	3000768.0	1000726.0	tolerant	76_1_1_1	21.0	2.0	0.0	0.0
5130_1_1_1	1770_1_1_1	5130_1_1_1	2000033.0	3000768.0	1000735.0	tolerant	1770_1_1_1	11.0	3.0	0.0	0.0
5130_1_1_1	11051_1_1_1	5130_1_1_1	1000491.837717751	3000768.0	2000276.162282249	unfiltered	11051_1_1_1	125.0	4.0	8.162282249	0.0
5130_1_1_1	7136_1_1_1	5130_1_1_1	1000382.1164193092	3000768.0	2000385.8835806907	unfiltered	7136_1_1_1	96.0	4.0	1.8835806908	0.0
5130_1_1_1	7135_1_1_1	5130_1_1_1	1000329.0374166078	3000768.0	2000438.9625833922	unfiltered	7135_1_1_1	110.0	3.0	0.9625833922	0.0
5130_1_1_1	5124_1_1_1	5130_1_1_1	1000243.3550893177	3000768.0	2000524.6449106825	unfiltered	5124_1_1_1	126.0	2.0	8.6449106825	0.0
5130_1_1_1	5125_1_1_1	5130_1_1_1	1000239.2148185404	3000768.0	2000528.7851814595	unfiltered	5125_1_1_1	124.0	2.0	8.7851814596	0.0
5130_1_1_1	11461_1_1_1	5130_1_1_1	1000238.2980042002	3000768.0	2000529.7019957998	unfiltered	11461_1_1_1	123.0	2.0	7.7019957998	0.0
5130_1_1_1	11462_1_1_1	5130_1_1_1	1000224.274802148	3000768.0	2000543.7251978521	unfiltered	11462_1_1_1	116.0	2.0	7.7251978521	0.0
5130_1_1_1	11460_1_1_1	5130_1_1_1	1000220.4190281448	3000768.0	2000547.5809718552	unfiltered	11460_1_1_1	114.0	2.0	7.5809718551	0.0
51314_1_1_1	51314_1_1_1	51314_1_1_1	2000210.2364456144	2000210.2364456144	0.0	tolerant	51314_1_1_1	71.0	3.0	2.7635543854	1.21
51316_1_1_1	51319_1_1_1	51319_1_1_1	2000293.8485420088	2000293.8485420088	0.0	tolerant	51319_1_1_1	74.0	4.0	2.1514579912	1.61
51316_1_1_1	51316_1_1_1	51319_1_1_1	2000293.681464148	2000293.8485420088	0.16707786079496145	tolerant	51316_1_1_1	74.0	4.0	2.3185358519	1.67
51316_1_1_1	51648_1_1_1	51319_1_1_1	2000213.7931199372	2000293.8485420088	80.05542207160033	tolerant	51648_1_1_1	54.0	4.0	2.2068800628	1.4
51320_1_1_1	51320_1_1_1	51320_1_1_1	3000763.0	3000763.0	0.0	moderate	51320_1_1_1	109.0	7.0	0.0	2.0
51325_1_1_1	51325_1_1_1	51325_1_1_1	2000477.707680557	2000477.707680557	0.0	tolerant	51325_1_1_1	80.0	6.0	2.292319443	1.18
51326_1_1_1	51326_1_1_1	51326_1_1_1	4000565.0	4000565.0	0.0	strict	51326_1_1_1	113.0	5.0	0.0	0.43
51328_1_1_1	51328_1_1_1	51328_1_1_1	2000118.294593686	2000118.294593686	0.0	tolerant	51328_1_1_1	30.0	4.0	1.7054063141	1.63
51328_1_1_1	51317_1_1_1	51328_1_1_1	2000117.9942545209	2000118.294593686	0.30033916514366865	tolerant	51317_1_1_1	30.0	4.0	2.0057454794	1.8
51329_1_1_1	51329_1_1_1	51329_1_1_1	4000623.508011171	4000623.508011171	0.0	strict	51329_1_1_1	125.0	5.0	1.4919888289	0.65
51330_1_1_1	51330_1_1_1	51330_1_1_1	3000147.8547714925	3000147.8547714925	0.0	moderate	51330_1_1_1	30.0	5.0	2.1452285073	1.39
51330_1_1_1	51318_1_1_1	51330_1_1_1	3000132.2589068394	3000147.8547714925	15.59586465312168	moderate	51318_1_1_1	27.0	5.0	2.7410931608	1.53
51331_1_1_1	51331_1_1_1	51331_1_1_1	1000340.0	1000340.0	0.0	unfiltered	51331_1_1_1	85.0	4.0	0.0	1.11
51336_1_1_1	51336_1_1_1	51336_1_1_1	2000517.686644117	2000517.686644117	0.0	tolerant	51336_1_1_1	130.0	4.0	2.3133558828	2.93
5133_1_1_1	5056_1_1_1	5056_1_1_1	3000452.004262879	3000452.004262879	0.0	moderate	5056_1_1_1	65.0	7.0	2.9957371209	1.52
5133_1_1_1	5132_1_1_1	5056_1_1_1	3000224.0	3000452.004262879	228.0042628790252	moderate	5132_1_1_1	56.0	4.0	0.0	0.0
5133_1_1_1	5133_1_1_1	5056_1_1_1	3000168.0	3000452.004262879	284.0042628790252	moderate	5133_1_1_1	56.0	3.0	0.0	0.0
51340_1_1_1	51340_1_1_1	51340_1_1_1	2000813.0526610776	2000813.0526610776	0.0	tolerant	51340_1_1_1	136.0	6.0	2.9473389222	1.29
51345_1_1_1	51345_1_1_1	51345_1_1_1	3000466.499610458	3000466.499610458	0.0	moderate	51345_1_1_1	67.0	7.0	2.500389542	0.59
51345_1_1_1	51344_1_1_1	51345_1_1_1	2000258.6799803476	3000466.499610458	1000207.8196301104	tolerant	51344_1_1_1	65.0	4.0	1.3200196523	1.71
51345_1_1_1	51343_1_1_1	51345_1_1_1	2000257.904525438	3000466.499610458	1000208.59508502	tolerant	51343_1_1_1	65.0	4.0	2.0954745621	1.4
51347_1_1_1	51347_1_1_1	51347_1_1_1	2001155.0	2001155.0	0.0	tolerant	51347_1_1_1	231.0	5.0	0.0	1.27
51351_1_1_1	51351_1_1_1	51351_1_1_1	3000476.0	3000476.0	0.0	moderate	51351_1_1_1	68.0	7.0	0.0	0.72
51352_1_1_1	51352_1_1_1	51352_1_1_1	3000730.0	3000730.0	0.0	moderate	51352_1_1_1	146.0	5.0	0.0	0.55
51353_1_1_1	51353_1_1_1	51353_1_1_1	3000662.282158887	3000662.282158887	0.0	moderate	51353_1_1_1	95.0	7.0	2.7178411129	1.32
51354_1_1_1	51354_1_1_1	51354_1_1_1	2000406.0441950017	2000406.0441950017	0.0	tolerant	51354_1_1_1	68.0	6.0	1.9558049984	1.48
51355_1_1_1	51355_1_1_1	51355_1_1_1	2000687.5601451208	2000687.5601451208	0.0	tolerant	51355_1_1_1	115.0	6.0	2.4398548792	1.67
51359_1_1_1	51359_1_1_1	51359_1_1_1	2000096.0	2000096.0	0.0	tolerant	51359_1_1_1	48.0	2.0	0.0	1.56
51360_1_1_1	51360_1_1_1	51360_1_1_1	2000104.0	2000104.0	0.0	tolerant	51360_1_1_1	52.0	2.0	0.0	2.42
51362_1_1_1	51362_1_1_1	51362_1_1_1	3000322.3148194994	3000322.3148194994	0.0	moderate	51362_1_1_1	65.0	5.0	2.6851805005	1.27
51364_1_1_1	51364_1_1_1	51364_1_1_1	2000212.6238570649	2000212.6238570649	0.0	tolerant	51364_1_1_1	43.0	5.0	2.3761429354	0.35
51372_1_1_1	51368_1_1_1	51368_1_1_1	2000329.499047356	2000329.499047356	0.0	tolerant	51368_1_1_1	166.0	2.0	2.5009526441	0.0
51372_1_1_1	51363_1_1_1	51368_1_1_1	2000302.0	2000329.499047356	27.499047355959192	tolerant	51363_1_1_1	151.0	2.0	0.0	0.0
51372_1_1_1	51372_1_1_1	51368_1_1_1	2000286.0	2000329.499047356	43.49904735595919	tolerant	51372_1_1_1	143.0	2.0	0.0	0.0
51376_1_1_1	51376_1_1_1	51376_1_1_1	2000346.880725916	2000346.880725916	0.0	tolerant	51376_1_1_1	116.0	3.0	1.1192740837	2.22
51377_1_1_1	51377_1_1_1	51377_1_1_1	3000560.0	3000560.0	0.0	moderate	51377_1_1_1	80.0	7.0	0.0	2.02
51381_1_1_1	51381_1_1_1	51381_1_1_1	2000254.533982647	2000254.533982647	0.0	tolerant	51381_1_1_1	64.0	4.0	1.4660173532	2.35
51382_1_1_1	51382_1_1_1	51382_1_1_1	4000936.0	4000936.0	0.0	strict	51382_1_1_1	156.0	6.0	0.0	0.57
51384_1_1_1	51384_1_1_1	51384_1_1_1	4000498.794221924	4000498.794221924	0.0	strict	51384_1_1_1	100.0	5.0	1.2057780763	0.18
51394_1_1_1	51393_1_1_1	51393_1_1_1	3000344.0	3000344.0	0.0	moderate	51393_1_1_1	86.0	4.0	0.0	0.14
51394_1_1_1	51394_1_1_1	51393_1_1_1	3000304.0	3000344.0	40.0	moderate	51394_1_1_1	76.0	4.0	0.0	1.1
51397_1_1_1	51397_1_1_1	51397_1_1_1	3000303.65441416	3000303.65441416	0.0	moderate	51397_1_1_1	61.0	5.0	1.34558584	0.63
51398_1_1_1	51398_1_1_1	51398_1_1_1	3001258.7630820237	3001258.7630820237	0.0	moderate	51398_1_1_1	180.0	7.0	1.2369179761	0.83
51401_1_1_1	51401_1_1_1	51401_1_1_1	3000186.0	3000186.0	0.0	moderate	51401_1_1_1	31.0	6.0	0.0	0.65
51402_1_1_1	51402_1_1_1	51402_1_1_1	1000296.0	1000296.0	0.0	unfiltered	51402_1_1_1	74.0	4.0	0.0	1.13
51406_1_1_1	51406_1_1_1	51406_1_1_1	2000093.0	2000093.0	0.0	tolerant	51406_1_1_1	31.0	3.0	0.0	1.16
51408_1_1_1	51408_1_1_1	51408_1_1_1	2000136.0	2000136.0	0.0	tolerant	51408_1_1_1	34.0	4.0	0.0	0.2
51410_1_1_1	19750_1_1_1	19750_1_1_1	3000402.0	3000402.0	0.0	moderate	19750_1_1_1	67.0	6.0	0.0	1.48
51410_1_1_1	51410_1_1_1	19750_1_1_1	3000268.0	3000402.0	134.0	moderate	51410_1_1_1	67.0	4.0	0.0	0.0
51411_1_1_1	51411_1_1_1	51411_1_1_1	4000915.0	4000915.0	0.0	strict	51411_1_1_1	183.0	5.0	0.0	3.16
51412_1_1_1	51169_1_1_1	51169_1_1_1	4000565.0	4000565.0	0.0	strict	51169_1_1_1	113.0	5.0	0.0	1.52
51412_1_1_1	51412_1_1_1	51169_1_1_1	4000530.0	4000565.0	35.0	strict	51412_1_1_1	106.0	5.0	0.0	1.89
51418_1_1_1	51418_1_1_1	51418_1_1_1	2000548.8749825563	2000548.8749825563	0.0	tolerant	51418_1_1_1	275.0	2.0	1.1250174437	0.0
51419_1_1_1	51419_1_1_1	51419_1_1_1	4000600.0	4000600.0	0.0	strict	51419_1_1_1	100.0	6.0	0.0	3.35
51419_1_1_1	5778_1_1_1	51419_1_1_1	3000672.0	4000600.0	999928.0	moderate	5778_1_1_1	96.0	7.0	0.0	0.68
51419_1_1_1	26651_1_1_1	51419_1_1_1	3000412.0	4000600.0	1000188.0	moderate	26651_1_1_1	103.0	4.0	0.0	0.0
5141_1_1_1	5141_1_1_1	5141_1_1_1	3000612.0	3000612.0	0.0	moderate	5141_1_1_1	102.0	6.0	0.0	0.84
51420_2_1_1	51420_2_1_1	51420_2_1_1	3000366.703271643	3000366.703271643	0.0	moderate	51420_2_1_1	92.0	4.0	1.2967283572	0.0
51420_2_1_1	51421_1_1_1	51420_2_1_1	2000473.1216267576	3000366.703271643	999893.5816448852	tolerant	51421_1_1_1	95.0	5.0	1.8783732421	2.29
51423_1_1_1	51423_1_1_1	51423_1_1_1	3001365.0	3001365.0	0.0	moderate	51423_1_1_1	273.0	5.0	0.0	0.67
51427_1_1_1	51427_1_1_1	51427_1_1_1	2000354.354584193	2000354.354584193	0.0	tolerant	51427_1_1_1	89.0	4.0	1.6454158066	1.8
51429_1_1_1	51428_1_1_1	51428_1_1_1	3000330.0	3000330.0	0.0	moderate	51428_1_1_1	66.0	5.0	0.0	0.57
51429_1_1_1	51429_1_1_1	51428_1_1_1	3000255.0	3000330.0	75.0	moderate	51429_1_1_1	51.0	5.0	0.0	0.73
51440_1_1_1	51440_1_1_1	51440_1_1_1	3000400.0	3000400.0	0.0	moderate	51440_1_1_1	80.0	5.0	0.0	0.81
51441_1_1_1	51441_1_1_1	51441_1_1_1	2000324.6523823885	2000324.6523823885	0.0	tolerant	51441_1_1_1	163.0	2.0	1.3476176116	0.0
51443_1_1_1	51443_1_1_1	51443_1_1_1	3000100.0	3000100.0	0.0	moderate	51443_1_1_1	20.0	5.0	0.0	0.0
51445_1_1_1	51445_1_1_1	51445_1_1_1	2000012.0	2000012.0	0.0	tolerant	51445_1_1_1	6.0	2.0	0.0	0.0
51448_1_1_1	51448_1_1_1	51448_1_1_1	3000488.7489195867	3000488.7489195867	0.0	moderate	51448_1_1_1	98.0	5.0	1.2510804135	0.24
5144_1_1_1	5144_1_1_1	5144_1_1_1	2000064.0	2000064.0	0.0	tolerant	5144_1_1_1	32.0	2.0	0.0	0.0
51455_1_1_1	51455_1_1_1	51455_1_1_1	4001505.0	4001505.0	0.0	strict	51455_1_1_1	301.0	5.0	0.0	1.4
51455_1_1_1	50780_1_1_1	51455_1_1_1	3001190.0	4001505.0	1000315.0	moderate	50780_1_1_1	238.0	5.0	0.0	1.34
51455_1_1_1	51515_1_1_1	51455_1_1_1	2000715.0	4001505.0	2000790.0	tolerant	51515_1_1_1	143.0	5.0	0.0	3.35
51455_1_1_1	31264_1_1_1	51455_1_1_1	2000544.0	4001505.0	2000961.0	tolerant	31264_1_1_1	136.0	4.0	0.0	1.82
51470_1_1_1	51470_1_1_1	51470_1_1_1	3001050.0	3001050.0	0.0	moderate	51470_1_1_1	150.0	7.0	0.0	0.2
51473_1_1_1	51473_1_1_1	51473_1_1_1	4000650.0	4000650.0	0.0	strict	51473_1_1_1	130.0	5.0	0.0	1.56
51474_1_1_1	51474_1_1_1	51474_1_1_1	2000221.943344202	2000221.943344202	0.0	tolerant	51474_1_1_1	112.0	2.0	2.056655798	1.96
51475_1_1_1	51475_1_1_1	51475_1_1_1	2000233.3142602448	2000233.3142602448	0.0	tolerant	51475_1_1_1	78.0	3.0	0.6857397551	2.4
51476_1_1_1	51476_1_1_1	51476_1_1_1	2000274.6854637167	2000274.6854637167	0.0	tolerant	51476_1_1_1	92.0	3.0	1.3145362833	1.79
51479_1_1_1	51479_1_1_1	51479_1_1_1	2000884.483416132	2000884.483416132	0.0	tolerant	51479_1_1_1	295.0	3.0	0.5165838679	1.62
51480_1_1_1	51480_1_1_1	51480_1_1_1	2001605.140195496	2001605.140195496	0.0	tolerant	51480_1_1_1	402.0	4.0	2.8598045038	1.53
51481_1_1_1	51481_1_1_1	51481_1_1_1	2000217.2421516408	2000217.2421516408	0.0	tolerant	51481_1_1_1	44.0	5.0	2.7578483592	2.31
51485_1_1_1	51485_1_1_1	51485_1_1_1	2000247.293158704	2000247.293158704	0.0	tolerant	51485_1_1_1	124.0	2.0	0.706841296	0.0
51487_1_1_1	51487_1_1_1	51487_1_1_1	2000441.927261684	2000441.927261684	0.0	tolerant	51487_1_1_1	74.0	6.0	2.072738316	1.68
51489_1_1_1	51489_1_1_1	51489_1_1_1	4001060.0	4001060.0	0.0	strict	51489_1_1_1	212.0	5.0	0.0	0.55
51489_1_1_1	51879_3_1_1	51489_1_1_1	3001065.0	4001060.0	999995.0	moderate	51879_3_1_1	213.0	5.0	0.0	0.0
51489_1_1_1	17162_1_1_1	51489_1_1_1	3000816.0	4001060.0	1000244.0	moderate	17162_1_1_1	204.0	4.0	0.0	2.89
51490_1_1_1	51490_1_1_1	51490_1_1_1	4000335.0	4000335.0	0.0	strict	51490_1_1_1	67.0	5.0	0.0	1.42
51491_1_1_1	51491_1_1_1	51491_1_1_1	2000161.1910547556	2000161.1910547556	0.0	tolerant	51491_1_1_1	82.0	2.0	2.8089452445	0.87
51497_1_1_1	51497_1_1_1	51497_1_1_1	2000076.0	2000076.0	0.0	tolerant	51497_1_1_1	19.0	4.0	0.0	0.0
5149_1_1_1	5149_1_1_1	5149_1_1_1	3000090.0	3000090.0	0.0	moderate	5149_1_1_1	30.0	3.0	0.0	0.0
5149_1_1_1	5150_1_1_1	5149_1_1_1	2000066.0	3000090.0	1000024.0	tolerant	5150_1_1_1	33.0	2.0	0.0	0.0
5149_1_1_1	5143_1_1_1	5149_1_1_1	2000060.0	3000090.0	1000030.0	tolerant	5143_1_1_1	30.0	2.0	0.0	0.0
51503_1_1_1	51503_1_1_1	51503_1_1_1	4000364.0	4000364.0	0.0	strict	51503_1_1_1	91.0	4.0	0.0	2.9
51504_1_1_1	51504_1_1_1	51504_1_1_1	2000124.7577678328	2000124.7577678328	0.0	tolerant	51504_1_1_1	42.0	3.0	1.2422321671	1.99
51505_1_1_1	51505_1_1_1	51505_1_1_1	3000092.017655124	3000092.017655124	0.0	moderate	51505_1_1_1	19.0	5.0	2.9823448761	0.0
51506_1_1_1	51506_1_1_1	51506_1_1_1	1000728.0	1000728.0	0.0	unfiltered	51506_1_1_1	104.0	7.0	0.0	0.26
51507_1_1_1	51507_1_1_1	51507_1_1_1	2000514.3013090023	2000514.3013090023	0.0	tolerant	51507_1_1_1	129.0	4.0	1.6986909976	1.59
51508_1_1_1	15313_1_1_1	15313_1_1_1	2001355.680702054	2001355.680702054	0.0	tolerant	15313_1_1_1	194.0	7.0	2.3192979461	0.62
51508_1_1_1	51508_1_1_1	15313_1_1_1	2000680.0	2001355.680702054	675.6807020539418	tolerant	51508_1_1_1	170.0	4.0	0.0	0.49
51510_1_1_1	51510_1_1_1	51510_1_1_1	2000199.289398312	2000199.289398312	0.0	tolerant	51510_1_1_1	67.0	3.0	1.7106016879	2.07
51512_1_1_1	51512_1_1_1	51512_1_1_1	3000256.0	3000256.0	0.0	moderate	51512_1_1_1	64.0	4.0	0.0	2.36
51513_1_1_1	51513_1_1_1	51513_1_1_1	2000615.3164354505	2000615.3164354505	0.0	tolerant	51513_1_1_1	103.0	6.0	2.6835645496	2.24
51513_1_1_1	51514_1_1_1	51513_1_1_1	2000563.0451299187	2000615.3164354505	52.27130553172901	tolerant	51514_1_1_1	113.0	5.0	1.9548700812	2.12
51517_1_1_1	51517_1_1_1	51517_1_1_1	2000993.1303372884	2000993.1303372884	0.0	tolerant	51517_1_1_1	166.0	6.0	2.8696627117	3.0
51519_1_1_1	51519_1_1_1	51519_1_1_1	2000315.0	2000315.0	0.0	tolerant	51519_1_1_1	45.0	7.0	0.0	0.74
51520_1_1_1	51520_1_1_1	51520_1_1_1	3000466.502683009	3000466.502683009	0.0	moderate	51520_1_1_1	67.0	7.0	2.4973169915	0.85
51521_1_1_1	51521_1_1_1	51521_1_1_1	4000987.0	4000987.0	0.0	strict	51521_1_1_1	141.0	7.0	0.0	1.1
51522_1_1_1	51522_1_1_1	51522_1_1_1	2000489.558979177	2000489.558979177	0.0	tolerant	51522_1_1_1	82.0	6.0	2.4410208234	2.0
51523_1_1_1	51523_1_1_1	51523_1_1_1	2000352.430329828	2000352.430329828	0.0	tolerant	51523_1_1_1	71.0	5.0	2.5696701719	1.77
51531_1_1_1	19582_1_1_1	19582_1_1_1	4000130.0	4000130.0	0.0	strict	19582_1_1_1	26.0	5.0	0.0	0.07
51531_1_1_1	51531_1_1_1	19582_1_1_1	4000115.0	4000130.0	15.0	strict	51531_1_1_1	23.0	5.0	0.0	0.0
51532_1_1_1	51532_1_1_1	51532_1_1_1	4000658.0	4000658.0	0.0	strict	51532_1_1_1	94.0	7.0	0.0	1.12
51532_1_1_1	52287_1_1_1	51532_1_1_1	2000280.764944122	4000658.0	2000377.235055878	tolerant	52287_1_1_1	94.0	3.0	1.235055878	0.5
51533_1_1_1	51533_1_1_1	51533_1_1_1	2000621.484542232	2000621.484542232	0.0	tolerant	51533_1_1_1	156.0	4.0	2.5154577682	3.62
51534_1_1_1	51534_1_1_1	51534_1_1_1	2000157.0700640592	2000157.0700640592	0.0	tolerant	51534_1_1_1	40.0	4.0	2.9299359407	1.21
51538_1_1_1	51538_1_1_1	51538_1_1_1	2000309.7026469477	2000309.7026469477	0.0	tolerant	51538_1_1_1	155.0	2.0	0.2973530523	1.97
51539_1_1_1	51539_1_1_1	51539_1_1_1	3000853.018049533	3000853.018049533	0.0	moderate	51539_1_1_1	214.0	4.0	2.9819504668	1.47
51539_1_1_1	51793_1_1_1	51539_1_1_1	2000878.2259384736	3000853.018049533	999974.7921110594	tolerant	51793_1_1_1	220.0	4.0	1.7740615267	2.0
51542_1_1_1	51542_1_1_1	51542_1_1_1	2001065.990078234	2001065.990078234	0.0	tolerant	51542_1_1_1	178.0	6.0	2.0099217661	0.95
51548_1_1_1	51548_1_1_1	51548_1_1_1	4000510.0	4000510.0	0.0	strict	51548_1_1_1	85.0	6.0	0.0	0.8
51548_1_1_1	34745_1_1_1	51548_1_1_1	3000532.0	4000510.0	999978.0	moderate	34745_1_1_1	76.0	7.0	0.0	0.2
