cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
18399_1_1_1	36012_1_1_1	18399_1_1_1	4000462.0	4000462.0	0.0	strict	36012_1_1_1	77.0	6.0	0.0	0.92
18411_1_1_1	18411_1_1_1	18411_1_1_1	4001064.0	4001064.0	0.0	strict	18411_1_1_1	152.0	7.0	0.0	0.45
18421_1_1_1	18421_1_1_1	18421_1_1_1	4001038.010259392	4001038.010259392	0.0	strict	18421_1_1_1	208.0	5.0	1.9897406082	0.86
18468_1_1_1	18468_1_1_1	18468_1_1_1	4000593.041343264	4000593.041343264	0.0	strict	18468_1_1_1	85.0	7.0	1.958656736	0.36
18504_1_1_1	18504_1_1_1	18504_1_1_1	4000931.0	4000931.0	0.0	strict	18504_1_1_1	133.0	7.0	0.0	1.07
18519_1_1_1	18519_1_1_1	18519_1_1_1	4000090.0	4000090.0	0.0	strict	18519_1_1_1	18.0	5.0	0.0	0.0
18533_1_1_1	18533_1_1_1	18533_1_1_1	4000966.0	4000966.0	0.0	strict	18533_1_1_1	161.0	6.0	0.0	0.49
18535_1_1_1	18535_1_1_1	18535_1_1_1	4000616.0	4000616.0	0.0	strict	18535_1_1_1	88.0	7.0	0.0	0.61
18539_1_1_1	18539_1_1_1	18539_1_1_1	4000816.0	4000816.0	0.0	strict	18539_1_1_1	136.0	6.0	0.0	0.36
18548_1_1_1	18548_1_1_1	18548_1_1_1	4000966.0	4000966.0	0.0	strict	18548_1_1_1	138.0	7.0	0.0	0.79
18562_1_1_1	18562_1_1_1	18562_1_1_1	4000567.0	4000567.0	0.0	strict	18562_1_1_1	81.0	7.0	0.0	0.69
18565_1_1_1	18565_1_1_1	18565_1_1_1	4000602.0	4000602.0	0.0	strict	18565_1_1_1	86.0	7.0	0.0	0.5
18569_1_1_1	18569_1_1_1	18569_1_1_1	4000791.0	4000791.0	0.0	strict	18569_1_1_1	113.0	7.0	0.0	0.93
18574_1_1_1	18574_1_1_1	18574_1_1_1	4001253.0	4001253.0	0.0	strict	18574_1_1_1	179.0	7.0	0.0	0.96
18574_1_1_1	18575_1_1_1	18574_1_1_1	4001253.0	4001253.0	0.0	strict	18575_1_1_1	179.0	7.0	0.0	1.23
18599_1_1_1	18599_1_1_1	18599_1_1_1	4000875.0	4000875.0	0.0	strict	18599_1_1_1	125.0	7.0	0.0	0.8
18600_2_1_1	18600_2_1_1	18600_2_1_1	4000238.0	4000238.0	0.0	strict	18600_2_1_1	34.0	7.0	0.0	1.12
18604_1_1_1	18604_1_1_1	18604_1_1_1	4000868.0	4000868.0	0.0	strict	18604_1_1_1	124.0	7.0	0.0	0.75
18606_1_1_1	18606_1_1_1	18606_1_1_1	4000462.0	4000462.0	0.0	strict	18606_1_1_1	77.0	6.0	0.0	1.23
18607_1_1_1	18607_1_1_1	18607_1_1_1	4000539.0	4000539.0	0.0	strict	18607_1_1_1	77.0	7.0	0.0	1.23
18613_1_1_1	18613_1_1_1	18613_1_1_1	4001014.0	4001014.0	0.0	strict	18613_1_1_1	169.0	6.0	0.0	1.51
18621_1_1_1	18621_1_1_1	18621_1_1_1	4000609.0	4000609.0	0.0	strict	18621_1_1_1	87.0	7.0	0.0	1.1
18624_1_1_1	18624_1_1_1	18624_1_1_1	4000777.0	4000777.0	0.0	strict	18624_1_1_1	111.0	7.0	0.0	0.26
18636_1_1_1	18636_1_1_1	18636_1_1_1	4000896.0	4000896.0	0.0	strict	18636_1_1_1	128.0	7.0	0.0	0.55
18637_2_1_1	18637_2_1_1	18637_2_1_1	4001092.0	4001092.0	0.0	strict	18637_2_1_1	156.0	7.0	0.0	0.63
18647_1_1_1	18647_1_1_1	18647_1_1_1	4001512.0	4001512.0	0.0	strict	18647_1_1_1	216.0	7.0	0.0	1.11
18665_1_1_1	18665_1_1_1	18665_1_1_1	4000600.0	4000600.0	0.0	strict	18665_1_1_1	120.0	5.0	0.0	2.98
18668_1_1_1	18668_1_1_1	18668_1_1_1	4000380.0	4000380.0	0.0	strict	18668_1_1_1	76.0	5.0	0.0	0.27
18691_1_1_1	18691_1_1_1	18691_1_1_1	4000448.0	4000448.0	0.0	strict	18691_1_1_1	112.0	4.0	0.0	0.13
18692_1_1_1	18692_1_1_1	18692_1_1_1	4000518.0	4000518.0	0.0	strict	18692_1_1_1	74.0	7.0	0.0	1.75
18701_1_1_1	18701_1_1_1	18701_1_1_1	4001036.0	4001036.0	0.0	strict	18701_1_1_1	148.0	7.0	0.0	0.51
18704_1_1_1	18704_1_1_1	18704_1_1_1	4000585.0	4000585.0	0.0	strict	18704_1_1_1	117.0	5.0	0.0	2.46
18707_1_1_1	18707_1_1_1	18707_1_1_1	4000498.0	4000498.0	0.0	strict	18707_1_1_1	83.0	6.0	0.0	0.42
18711_1_1_1	18711_1_1_1	18711_1_1_1	4000582.0	4000582.0	0.0	strict	18711_1_1_1	97.0	6.0	0.0	0.48
18729_1_1_1	26004_1_1_1	26004_1_1_1	4000238.0	4000238.0	0.0	strict	26004_1_1_1	34.0	7.0	0.0	0.73
18729_1_1_1	18729_1_1_1	26004_1_1_1	4000210.0	4000238.0	28.0	strict	18729_1_1_1	30.0	7.0	0.0	0.0
18734_1_1_1	18734_1_1_1	18734_1_1_1	4000588.0	4000588.0	0.0	strict	18734_1_1_1	98.0	6.0	0.0	2.25
18753_1_1_1	18753_1_1_1	18753_1_1_1	4000448.0	4000448.0	0.0	strict	18753_1_1_1	64.0	7.0	0.0	0.49
18761_1_1_1	18761_1_1_1	18761_1_1_1	4000910.0	4000910.0	0.0	strict	18761_1_1_1	130.0	7.0	0.0	0.78
18772_1_1_1	18772_1_1_1	18772_1_1_1	4000410.0	4000410.0	0.0	strict	18772_1_1_1	82.0	5.0	0.0	0.37
18779_1_1_1	18779_1_1_1	18779_1_1_1	4001165.0	4001165.0	0.0	strict	18779_1_1_1	233.0	5.0	0.0	0.65
18782_1_1_1	18782_1_1_1	18782_1_1_1	4000350.0	4000350.0	0.0	strict	18782_1_1_1	50.0	7.0	0.0	2.36
18794_1_1_1	18794_1_1_1	18794_1_1_1	4000441.0	4000441.0	0.0	strict	18794_1_1_1	63.0	7.0	0.0	0.68
18801_1_1_1	18801_1_1_1	18801_1_1_1	4000637.0	4000637.0	0.0	strict	18801_1_1_1	91.0	7.0	0.0	2.43
18811_1_1_1	18811_1_1_1	18811_1_1_1	4000630.0	4000630.0	0.0	strict	18811_1_1_1	105.0	6.0	0.0	0.92
18817_1_1_1	18817_1_1_1	18817_1_1_1	4000805.0	4000805.0	0.0	strict	18817_1_1_1	115.0	7.0	0.0	0.93
18819_1_1_1	18819_1_1_1	18819_1_1_1	4000553.0	4000553.0	0.0	strict	18819_1_1_1	79.0	7.0	0.0	0.39
18829_1_1_1	18829_1_1_1	18829_1_1_1	4000400.0	4000400.0	0.0	strict	18829_1_1_1	100.0	4.0	0.0	0.0
18854_1_1_1	18854_1_1_1	18854_1_1_1	4000440.0	4000440.0	0.0	strict	18854_1_1_1	88.0	5.0	0.0	0.67
18882_1_1_1	18882_1_1_1	18882_1_1_1	4001148.0	4001148.0	0.0	strict	18882_1_1_1	164.0	7.0	0.0	0.86
18887_1_1_1	18887_1_1_1	18887_1_1_1	4000728.0	4000728.0	0.0	strict	18887_1_1_1	104.0	7.0	0.0	1.05
18904_1_1_1	18904_1_1_1	18904_1_1_1	4000876.0	4000876.0	0.0	strict	18904_1_1_1	146.0	6.0	0.0	1.2
18920_1_1_1	18920_1_1_1	18920_1_1_1	4000420.0	4000420.0	0.0	strict	18920_1_1_1	60.0	7.0	0.0	0.93
18933_1_1_1	18933_1_1_1	18933_1_1_1	4000765.0	4000765.0	0.0	strict	18933_1_1_1	153.0	5.0	0.0	1.18
18939_1_1_1	18939_1_1_1	18939_1_1_1	4000301.0	4000301.0	0.0	strict	18939_1_1_1	43.0	7.0	0.0	2.01
18954_1_1_1	18954_1_1_1	18954_1_1_1	4000550.1381227584	4000550.1381227584	0.0	strict	18954_1_1_1	92.0	6.0	1.8618772415	2.41
18966_1_1_1	25969_1_1_1	25969_1_1_1	4000819.0	4000819.0	0.0	strict	25969_1_1_1	117.0	7.0	0.0	0.4
18966_1_1_1	18966_1_1_1	25969_1_1_1	4000735.0	4000819.0	84.0	strict	18966_1_1_1	105.0	7.0	0.0	0.58
18986_1_1_1	18986_1_1_1	18986_1_1_1	4000593.4867687263	4000593.4867687263	0.0	strict	18986_1_1_1	85.0	7.0	1.5132312734	0.84
19006_1_1_1	19006_1_1_1	19006_1_1_1	4000784.0	4000784.0	0.0	strict	19006_1_1_1	112.0	7.0	0.0	0.51
19007_1_1_1	19007_1_1_1	19007_1_1_1	4000672.0	4000672.0	0.0	strict	19007_1_1_1	96.0	7.0	0.0	1.49
19012_1_1_1	19012_1_1_1	19012_1_1_1	4000582.0	4000582.0	0.0	strict	19012_1_1_1	97.0	6.0	0.0	2.53
19034_1_1_1	19034_1_1_1	19034_1_1_1	4000618.0	4000618.0	0.0	strict	19034_1_1_1	103.0	6.0	0.0	2.35
19042_1_1_1	19042_1_1_1	19042_1_1_1	4000896.0	4000896.0	0.0	strict	19042_1_1_1	128.0	7.0	0.0	0.33
19044_1_1_1	19044_1_1_1	19044_1_1_1	4000658.0	4000658.0	0.0	strict	19044_1_1_1	94.0	7.0	0.0	0.8
19055_1_1_1	19055_1_1_1	19055_1_1_1	4000468.231049787	4000468.231049787	0.0	strict	19055_1_1_1	94.0	5.0	1.7689502134	4.07
19056_1_1_1	19056_1_1_1	19056_1_1_1	4000852.0	4000852.0	0.0	strict	19056_1_1_1	142.0	6.0	0.0	0.75
19067_1_1_1	19067_1_1_1	19067_1_1_1	4001428.0	4001428.0	0.0	strict	19067_1_1_1	204.0	7.0	0.0	0.33
19095_1_1_1	19095_1_1_1	19095_1_1_1	4000805.0	4000805.0	0.0	strict	19095_1_1_1	115.0	7.0	0.0	0.8
19107_1_1_1	19107_1_1_1	19107_1_1_1	4001594.0904438426	4001594.0904438426	0.0	strict	19107_1_1_1	228.0	7.0	1.9095561574	0.37
19110_1_1_1	19110_1_1_1	19110_1_1_1	4000588.0	4000588.0	0.0	strict	19110_1_1_1	84.0	7.0	0.0	0.93
19148_1_1_1	19148_1_1_1	19148_1_1_1	4000313.185676521	4000313.185676521	0.0	strict	19148_1_1_1	45.0	7.0	1.8143234788	0.79
19149_1_1_1	19149_1_1_1	19149_1_1_1	4000308.0	4000308.0	0.0	strict	19149_1_1_1	44.0	7.0	0.0	1.25
19162_1_1_1	19162_1_1_1	19162_1_1_1	4000366.0	4000366.0	0.0	strict	19162_1_1_1	61.0	6.0	0.0	0.37
19186_1_1_1	19186_1_1_1	19186_1_1_1	4000231.0	4000231.0	0.0	strict	19186_1_1_1	33.0	7.0	0.0	2.49
19193_1_1_1	19193_1_1_1	19193_1_1_1	4000427.0	4000427.0	0.0	strict	19193_1_1_1	61.0	7.0	0.0	2.27
19198_1_1_1	19198_1_1_1	19198_1_1_1	4000402.0	4000402.0	0.0	strict	19198_1_1_1	67.0	6.0	0.0	2.02
19203_1_1_1	19203_1_1_1	19203_1_1_1	4000528.0	4000528.0	0.0	strict	19203_1_1_1	88.0	6.0	0.0	2.58
19207_1_1_1	19207_1_1_1	19207_1_1_1	4001060.0	4001060.0	0.0	strict	19207_1_1_1	212.0	5.0	0.0	0.7
19211_1_1_1	19211_1_1_1	19211_1_1_1	4000280.0	4000280.0	0.0	strict	19211_1_1_1	70.0	4.0	0.0	0.0
19211_1_1_1	19212_1_1_1	19211_1_1_1	4000280.0	4000280.0	0.0	strict	19212_1_1_1	70.0	4.0	0.0	0.0
19211_1_1_1	19210_1_1_1	19211_1_1_1	4000268.0	4000280.0	12.0	strict	19210_1_1_1	67.0	4.0	0.0	0.0
19211_1_1_1	17963_1_1_1	19211_1_1_1	4000264.0	4000280.0	16.0	strict	17963_1_1_1	66.0	4.0	0.0	0.0
19220_1_1_1	19220_1_1_1	19220_1_1_1	4001106.0	4001106.0	0.0	strict	19220_1_1_1	158.0	7.0	0.0	0.27
19221_1_1_1	19221_1_1_1	19221_1_1_1	4001211.0	4001211.0	0.0	strict	19221_1_1_1	173.0	7.0	0.0	0.75
19225_1_1_1	19225_1_1_1	19225_1_1_1	4000816.0	4000816.0	0.0	strict	19225_1_1_1	136.0	6.0	0.0	1.35
19235_1_1_1	19235_1_1_1	19235_1_1_1	4000994.0	4000994.0	0.0	strict	19235_1_1_1	142.0	7.0	0.0	1.46
19242_1_1_1	19242_1_1_1	19242_1_1_1	4001195.0	4001195.0	0.0	strict	19242_1_1_1	239.0	5.0	0.0	0.64
19244_1_1_1	19244_1_1_1	19244_1_1_1	4000500.0	4000500.0	0.0	strict	19244_1_1_1	100.0	5.0	0.0	0.23
19249_1_1_1	19249_1_1_1	19249_1_1_1	4000216.0	4000216.0	0.0	strict	19249_1_1_1	54.0	4.0	0.0	0.0
19251_1_1_1	19251_1_1_1	19251_1_1_1	4000366.0	4000366.0	0.0	strict	19251_1_1_1	61.0	6.0	0.0	1.42
19252_1_1_1	19252_1_1_1	19252_1_1_1	4000516.0	4000516.0	0.0	strict	19252_1_1_1	86.0	6.0	0.0	0.32
19267_1_1_1	19267_1_1_1	19267_1_1_1	4000912.0	4000912.0	0.0	strict	19267_1_1_1	152.0	6.0	0.0	0.21
19285_1_1_1	19285_1_1_1	19285_1_1_1	4000402.0	4000402.0	0.0	strict	19285_1_1_1	67.0	6.0	0.0	1.13
19302_1_1_1	19302_1_1_1	19302_1_1_1	4000959.0	4000959.0	0.0	strict	19302_1_1_1	137.0	7.0	0.0	0.94
19303_1_1_1	19303_1_1_1	19303_1_1_1	4000360.0	4000360.0	0.0	strict	19303_1_1_1	60.0	6.0	0.0	0.36
19330_1_1_1	19330_1_1_1	19330_1_1_1	4000492.0	4000492.0	0.0	strict	19330_1_1_1	123.0	4.0	0.0	1.36
19339_1_1_1	19339_1_1_1	19339_1_1_1	4000655.0	4000655.0	0.0	strict	19339_1_1_1	131.0	5.0	0.0	0.59
19340_1_1_1	19340_1_1_1	19340_1_1_1	4000642.0	4000642.0	0.0	strict	19340_1_1_1	107.0	6.0	0.0	0.6
19342_1_1_1	19342_1_1_1	19342_1_1_1	4000144.0	4000144.0	0.0	strict	19342_1_1_1	24.0	6.0	0.0	0.0
19369_1_1_1	19369_1_1_1	19369_1_1_1	4000365.0	4000365.0	0.0	strict	19369_1_1_1	73.0	5.0	0.0	1.45
19392_1_1_1	19392_1_1_1	19392_1_1_1	4000798.0	4000798.0	0.0	strict	19392_1_1_1	114.0	7.0	0.0	0.7
19396_1_1_1	19396_1_1_1	19396_1_1_1	4000175.0	4000175.0	0.0	strict	19396_1_1_1	25.0	7.0	0.0	0.0
19419_1_1_1	19419_1_1_1	19419_1_1_1	4000840.0	4000840.0	0.0	strict	19419_1_1_1	120.0	7.0	0.0	0.4
19461_1_1_1	19461_1_1_1	19461_1_1_1	4000644.0	4000644.0	0.0	strict	19461_1_1_1	92.0	7.0	0.0	1.07
19461_1_1_1	19463_1_1_1	19461_1_1_1	4000644.0	4000644.0	0.0	strict	19463_1_1_1	92.0	7.0	0.0	0.94
19490_1_1_1	19490_1_1_1	19490_1_1_1	4000990.0	4000990.0	0.0	strict	19490_1_1_1	198.0	5.0	0.0	1.58
19525_1_1_1	19525_1_1_1	19525_1_1_1	4000588.0	4000588.0	0.0	strict	19525_1_1_1	84.0	7.0	0.0	0.98
19526_1_1_1	19526_1_1_1	19526_1_1_1	4000812.0	4000812.0	0.0	strict	19526_1_1_1	116.0	7.0	0.0	0.17
19530_1_1_1	19530_1_1_1	19530_1_1_1	4000714.0	4000714.0	0.0	strict	19530_1_1_1	119.0	6.0	0.0	2.72
19536_1_1_1	19536_1_1_1	19536_1_1_1	4000581.0	4000581.0	0.0	strict	19536_1_1_1	83.0	7.0	0.0	0.61
19558_1_1_1	19558_1_1_1	19558_1_1_1	4001270.0	4001270.0	0.0	strict	19558_1_1_1	254.0	5.0	0.0	1.65
19568_1_1_1	19568_1_1_1	19568_1_1_1	4000350.0	4000350.0	0.0	strict	19568_1_1_1	50.0	7.0	0.0	0.24
19581_1_1_1	19581_1_1_1	19581_1_1_1	4000125.0	4000125.0	0.0	strict	19581_1_1_1	25.0	5.0	0.0	0.63
19584_1_1_1	19584_1_1_1	19584_1_1_1	4000475.0	4000475.0	0.0	strict	19584_1_1_1	95.0	5.0	0.0	0.31
19615_1_1_1	19615_1_1_1	19615_1_1_1	4001488.0	4001488.0	0.0	strict	19615_1_1_1	248.0	6.0	0.0	0.33
19615_1_1_1	19743_1_1_1	19615_1_1_1	4001250.0	4001488.0	238.0	strict	19743_1_1_1	250.0	5.0	0.0	0.48
19621_1_1_1	19621_1_1_1	19621_1_1_1	4000938.0	4000938.0	0.0	strict	19621_1_1_1	134.0	7.0	0.0	0.31
19624_1_1_1	19624_1_1_1	19624_1_1_1	4000604.0	4000604.0	0.0	strict	19624_1_1_1	151.0	4.0	0.0	0.0
19625_1_1_1	19625_1_1_1	19625_1_1_1	4000826.0	4000826.0	0.0	strict	19625_1_1_1	118.0	7.0	0.0	0.99
19628_1_1_1	19628_1_1_1	19628_1_1_1	4000504.0	4000504.0	0.0	strict	19628_1_1_1	72.0	7.0	0.0	0.37
19632_1_1_1	19632_1_1_1	19632_1_1_1	4000426.0	4000426.0	0.0	strict	19632_1_1_1	71.0	6.0	0.0	0.75
19635_1_1_1	19635_1_1_1	19635_1_1_1	4000602.0	4000602.0	0.0	strict	19635_1_1_1	86.0	7.0	0.0	0.15
19637_1_1_1	19637_1_1_1	19637_1_1_1	4000865.0	4000865.0	0.0	strict	19637_1_1_1	173.0	5.0	0.0	1.11
19660_1_1_1	19660_1_1_1	19660_1_1_1	4000385.0	4000385.0	0.0	strict	19660_1_1_1	55.0	7.0	0.0	0.43
19687_1_1_1	19687_1_1_1	19687_1_1_1	4000888.0	4000888.0	0.0	strict	19687_1_1_1	148.0	6.0	0.0	0.4
19710_1_1_1	19710_1_1_1	19710_1_1_1	4000420.0	4000420.0	0.0	strict	19710_1_1_1	60.0	7.0	0.0	0.72
19713_1_1_1	17720_1_1_1	17720_1_1_1	4000427.0	4000427.0	0.0	strict	17720_1_1_1	61.0	7.0	0.0	0.59
19713_1_1_1	19713_1_1_1	17720_1_1_1	4000366.0	4000427.0	61.0	strict	19713_1_1_1	61.0	6.0	0.0	1.08
19719_1_1_1	19719_1_1_1	19719_1_1_1	4001064.0	4001064.0	0.0	strict	19719_1_1_1	152.0	7.0	0.0	0.73
19732_1_1_1	19732_1_1_1	19732_1_1_1	4000658.0	4000658.0	0.0	strict	19732_1_1_1	94.0	7.0	0.0	0.21
19753_1_1_1	19753_1_1_1	19753_1_1_1	4001428.0	4001428.0	0.0	strict	19753_1_1_1	204.0	7.0	0.0	0.56
19757_1_1_1	19758_1_1_1	19758_1_1_1	4000875.0	4000875.0	0.0	strict	19758_1_1_1	125.0	7.0	0.0	0.39
19757_1_1_1	19757_1_1_1	19758_1_1_1	4000826.0	4000875.0	49.0	strict	19757_1_1_1	118.0	7.0	0.0	0.63
19775_1_1_1	19775_1_1_1	19775_1_1_1	4001254.0	4001254.0	0.0	strict	19775_1_1_1	209.0	6.0	0.0	3.07
19777_1_1_1	19777_1_1_1	19777_1_1_1	4001074.0	4001074.0	0.0	strict	19777_1_1_1	179.0	6.0	0.0	3.02
19799_1_1_1	19799_1_1_1	19799_1_1_1	4000357.0	4000357.0	0.0	strict	19799_1_1_1	51.0	7.0	0.0	0.97
19800_1_1_1	19800_1_1_1	19800_1_1_1	4000392.0	4000392.0	0.0	strict	19800_1_1_1	56.0	7.0	0.0	0.92
19801_1_1_1	17286_1_1_1	17286_1_1_1	4001006.338058739	4001006.338058739	0.0	strict	17286_1_1_1	144.0	7.0	1.6619412612	0.15
19801_1_1_1	19801_1_1_1	17286_1_1_1	4000957.160089705	4001006.338058739	49.17796903382987	strict	19801_1_1_1	137.0	7.0	1.8399102948	0.12
19803_1_1_1	19803_1_1_1	19803_1_1_1	4001568.0	4001568.0	0.0	strict	19803_1_1_1	224.0	7.0	0.0	0.77
19807_1_1_1	19807_1_1_1	19807_1_1_1	4000876.0	4000876.0	0.0	strict	19807_1_1_1	146.0	6.0	0.0	2.46
19811_1_1_1	19811_1_1_1	19811_1_1_1	4000462.0	4000462.0	0.0	strict	19811_1_1_1	77.0	6.0	0.0	0.9
19840_1_1_1	19841_1_1_1	19841_1_1_1	4000378.0	4000378.0	0.0	strict	19841_1_1_1	63.0	6.0	0.0	0.39
19840_1_1_1	19840_1_1_1	19841_1_1_1	4000372.0	4000378.0	6.0	strict	19840_1_1_1	62.0	6.0	0.0	0.41
19848_1_1_1	19848_1_1_1	19848_1_1_1	4000775.7969810474	4000775.7969810474	0.0	strict	19848_1_1_1	111.0	7.0	1.2030189524	0.47
19859_1_1_1	19859_1_1_1	19859_1_1_1	4000204.0	4000204.0	0.0	strict	19859_1_1_1	34.0	6.0	0.0	0.0
19860_1_1_1	19860_1_1_1	19860_1_1_1	4000523.7052384503	4000523.7052384503	0.0	strict	19860_1_1_1	75.0	7.0	1.2947615498	0.97
19869_1_1_1	19869_1_1_1	19869_1_1_1	4000468.0	4000468.0	0.0	strict	19869_1_1_1	78.0	6.0	0.0	0.46
19872_1_1_1	19872_1_1_1	19872_1_1_1	4000714.0	4000714.0	0.0	strict	19872_1_1_1	119.0	6.0	0.0	0.61
19881_1_1_1	19714_1_1_1	19714_1_1_1	4000635.2343702377	4000635.2343702377	0.0	strict	19714_1_1_1	91.0	7.0	1.7656297621	1.35
19881_1_1_1	19881_1_1_1	19714_1_1_1	4000628.2561167423	4000635.2343702377	6.97825349541381	strict	19881_1_1_1	90.0	7.0	1.7438832571	1.26
19893_1_1_1	19893_1_1_1	19893_1_1_1	4000581.0	4000581.0	0.0	strict	19893_1_1_1	83.0	7.0	0.0	0.8
19893_1_1_1	12041_1_1_1	19893_1_1_1	4000516.0	4000581.0	65.0	strict	12041_1_1_1	86.0	6.0	0.0	1.65
19927_1_1_1	25132_1_1_1	25132_1_1_1	4001064.0	4001064.0	0.0	strict	25132_1_1_1	152.0	7.0	0.0	0.23
19927_1_1_1	27158_1_1_1	25132_1_1_1	4001057.0	4001064.0	7.0	strict	27158_1_1_1	151.0	7.0	0.0	0.34
19927_1_1_1	30043_1_1_1	25132_1_1_1	4001057.0	4001064.0	7.0	strict	30043_1_1_1	151.0	7.0	0.0	0.93
19927_1_1_1	19927_1_1_1	25132_1_1_1	4001050.0	4001064.0	14.0	strict	19927_1_1_1	150.0	7.0	0.0	0.93
19928_1_1_1	19928_1_1_1	19928_1_1_1	4001113.0	4001113.0	0.0	strict	19928_1_1_1	159.0	7.0	0.0	1.28
19952_1_1_1	19952_1_1_1	19952_1_1_1	4001498.0	4001498.0	0.0	strict	19952_1_1_1	214.0	7.0	0.0	1.38
19974_1_1_1	19974_1_1_1	19974_1_1_1	4000994.0	4000994.0	0.0	strict	19974_1_1_1	142.0	7.0	0.0	0.46
19988_1_1_1	19988_1_1_1	19988_1_1_1	4000784.0	4000784.0	0.0	strict	19988_1_1_1	112.0	7.0	0.0	0.53
19994_1_1_1	19994_1_1_1	19994_1_1_1	4000300.0	4000300.0	0.0	strict	19994_1_1_1	60.0	5.0	0.0	0.0
25010_1_1_1	25007_1_1_1	25007_1_1_1	4000644.0	4000644.0	0.0	strict	25007_1_1_1	92.0	7.0	0.0	1.16
25010_1_1_1	25010_1_1_1	25007_1_1_1	4000552.0	4000644.0	92.0	strict	25010_1_1_1	92.0	6.0	0.0	1.09
25020_1_1_1	18092_1_1_1	18092_1_1_1	4001015.0	4001015.0	0.0	strict	18092_1_1_1	145.0	7.0	0.0	1.07
25020_1_1_1	17822_1_1_1	18092_1_1_1	4000852.0	4001015.0	163.0	strict	17822_1_1_1	142.0	6.0	0.0	1.58
25020_1_1_1	25020_1_1_1	18092_1_1_1	4000834.0	4001015.0	181.0	strict	25020_1_1_1	139.0	6.0	0.0	1.81
25020_1_1_1	25016_1_1_1	18092_1_1_1	4000834.0	4001015.0	181.0	strict	25016_1_1_1	139.0	6.0	0.0	1.95
25021_1_1_1	25021_1_1_1	25021_1_1_1	4000830.0	4000830.0	0.0	strict	25021_1_1_1	166.0	5.0	0.0	0.65
25024_1_1_1	25024_1_1_1	25024_1_1_1	4000702.0	4000702.0	0.0	strict	25024_1_1_1	117.0	6.0	0.0	0.0
25026_1_1_1	25026_1_1_1	25026_1_1_1	4000900.0	4000900.0	0.0	strict	25026_1_1_1	150.0	6.0	0.0	2.39
25036_1_1_1	25036_1_1_1	25036_1_1_1	4000340.0	4000340.0	0.0	strict	25036_1_1_1	85.0	4.0	0.0	0.0
25037_1_1_1	25037_1_1_1	25037_1_1_1	4000378.0	4000378.0	0.0	strict	25037_1_1_1	63.0	6.0	0.0	0.65
25040_1_1_1	25040_1_1_1	25040_1_1_1	4001266.0	4001266.0	0.0	strict	25040_1_1_1	211.0	6.0	0.0	2.56
25059_1_1_1	25059_1_1_1	25059_1_1_1	4000490.0	4000490.0	0.0	strict	25059_1_1_1	70.0	7.0	0.0	1.18
25064_2_1_1	25064_2_1_1	25064_2_1_1	4000375.0	4000375.0	0.0	strict	25064_2_1_1	75.0	5.0	0.0	0.2
25077_1_1_1	25077_1_1_1	25077_1_1_1	4000658.6102739633	4000658.6102739633	0.0	strict	25077_1_1_1	132.0	5.0	1.3897260366	0.93
25079_1_1_1	25396_1_1_1	25396_1_1_1	4000322.0	4000322.0	0.0	strict	25396_1_1_1	46.0	7.0	0.0	0.34
25079_1_1_1	25079_1_1_1	25396_1_1_1	4000276.0	4000322.0	46.0	strict	25079_1_1_1	46.0	6.0	0.0	0.37
25088_1_1_1	25803_1_1_1	25803_1_1_1	4000588.0	4000588.0	0.0	strict	25803_1_1_1	84.0	7.0	0.0	2.97
25088_1_1_1	25088_1_1_1	25803_1_1_1	4000539.0	4000588.0	49.0	strict	25088_1_1_1	77.0	7.0	0.0	2.39
25113_1_1_1	25113_1_1_1	25113_1_1_1	4002142.0	4002142.0	0.0	strict	25113_1_1_1	306.0	7.0	0.0	1.36
25124_1_1_1	25124_1_1_1	25124_1_1_1	4000854.0	4000854.0	0.0	strict	25124_1_1_1	122.0	7.0	0.0	0.7
25139_1_1_1	25139_1_1_1	25139_1_1_1	4000749.0	4000749.0	0.0	strict	25139_1_1_1	107.0	7.0	0.0	0.42
25148_1_1_1	25148_1_1_1	25148_1_1_1	4000840.0	4000840.0	0.0	strict	25148_1_1_1	120.0	7.0	0.0	0.63
25158_1_1_1	25158_1_1_1	25158_1_1_1	4000469.0	4000469.0	0.0	strict	25158_1_1_1	67.0	7.0	0.0	0.51
25159_1_1_1	25159_1_1_1	25159_1_1_1	4000749.0	4000749.0	0.0	strict	25159_1_1_1	107.0	7.0	0.0	0.3
25166_1_1_1	25166_1_1_1	25166_1_1_1	4000735.0	4000735.0	0.0	strict	25166_1_1_1	105.0	7.0	0.0	2.65
25168_1_1_1	25168_1_1_1	25168_1_1_1	4000805.0	4000805.0	0.0	strict	25168_1_1_1	115.0	7.0	0.0	1.0
25175_1_1_1	25175_1_1_1	25175_1_1_1	4000749.0	4000749.0	0.0	strict	25175_1_1_1	107.0	7.0	0.0	1.31
25177_1_1_1	25177_1_1_1	25177_1_1_1	4000490.0	4000490.0	0.0	strict	25177_1_1_1	70.0	7.0	0.0	0.62
25179_1_1_1	25179_1_1_1	25179_1_1_1	4000320.20510776	4000320.20510776	0.0	strict	25179_1_1_1	46.0	7.0	1.79489224	0.74
25214_1_1_1	25214_1_1_1	25214_1_1_1	4000455.0	4000455.0	0.0	strict	25214_1_1_1	65.0	7.0	0.0	0.73
