dataset_a,dataset_b,comparison_level,protein_id_a,protein_id_b,sequence_length,n_residues_compared,match_mode,percent_identity,query_coverage,target_coverage,alignment_length
softdis,pdbflex,mmseqs_80,3pmk_N,3pmkN,68,68,mmseqs,100.000000,1.000000,1.000000,68
softdis,pdbflex,mmseqs_80,6dm9_A,6dm9A,78,77,mmseqs,100.000000,0.987179,0.987179,77
softdis,pdbflex,mmseqs_80,6dm9_B,6dm9B,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_80,2xdj_A,2wz7B,83,75,mmseqs,100.000000,0.903614,1.000000,75
softdis,pdbflex,mmseqs_80,6msq_A,6msqB,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_80,1kli_L,5l2zL,69,58,mmseqs,100.000000,0.840580,1.000000,58
softdis,pdbflex,mmseqs_80,2r1j_L,3jxbC,68,67,mmseqs,100.000000,0.985294,1.000000,67
softdis,pdbflex,mmseqs_80,2yf2_A,2yf2C,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,pdbflex,mmseqs_80,3cjh_B,3cjhB,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_80,5np5_A,5np3D,61,61,mmseqs,100.000000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_80,7ciz_C,5bnvF,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_80,1aap_A,1zjdB,58,56,mmseqs,100.000000,0.965517,0.982456,56
softdis,pdbflex,mmseqs_80,1per_L,2or1L,69,69,mmseqs,100.000000,1.000000,1.000000,69
softdis,pdbflex,mmseqs_80,2xj3_A,2xiuA,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_80,1b6w_A,1b6wA,69,69,mmseqs,100.000000,1.000000,1.000000,69
softdis,pdbflex,mmseqs_80,1ojh_A,1ojhD,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,pdbflex,mmseqs_80,2drm_A,2drkA,58,57,mmseqs,100.000000,0.982759,0.966102,57
softdis,pdbflex,mmseqs_80,5xop_A,5xopA,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_80,2fpe_G,2fpeA,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_80,2htm_E,2cu3B,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_80,7tpb_A,2j05A,66,61,mmseqs,100.000000,0.924242,0.938462,61
softdis,pdbflex,mmseqs_80,4u39_N,4u39J,60,60,mmseqs,100.000000,1.000000,1.000000,60
softdis,pdbflex,mmseqs_80,4x8u_L,5l2zL,55,55,mmseqs,100.000000,1.000000,0.948276,55
softdis,pdbflex,mmseqs_80,1i07_A,1aojA,60,60,mmseqs,100.000000,1.000000,1.000000,60
softdis,pdbflex,mmseqs_80,3sja_C,3sjaC,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,pdbflex,mmseqs_80,4f2j_C,3uk3D,57,57,mmseqs,100.000000,1.000000,1.000000,57
softdis,pdbflex,mmseqs_80,5ytq_C,5ytqA,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_80,1gto_A,1gtoA,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_80,1yn8_A,1yn8A,59,59,mmseqs,100.000000,1.000000,1.000000,59
softdis,pdbflex,mmseqs_80,3m06_A,3m0dA,72,66,mmseqs,100.000000,0.916667,1.000000,66
softdis,pdbflex,mmseqs_80,3u7u_K,3u7uH,55,55,mmseqs,100.000000,1.000000,1.000000,55
softdis,pdbflex,mmseqs_80,4ji2_N,4ji0N,61,61,mmseqs,100.000000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_80,5cci_B,1n7sB,67,66,mmseqs,100.000000,0.985075,0.970588,66
softdis,pdbflex,mmseqs_80,5ih2_A,1b07A,58,57,mmseqs,100.000000,0.982759,0.876923,57
softdis,pdbflex,mmseqs_80,6iya_A,6iyaF,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_80,1fr3_H,1fr3A,67,67,mmseqs,100.000000,1.000000,1.000000,67
softdis,pdbflex,mmseqs_80,1gut_C,1gunA,68,68,mmseqs,100.000000,1.000000,1.000000,68
softdis,pdbflex,mmseqs_80,2bay_A,2bayE,61,61,mmseqs,100.000000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_80,2bmg_A,3tk5B,53,53,mmseqs,100.000000,1.000000,0.981481,53
softdis,pdbflex,mmseqs_80,6j4k_A,6j4kA,60,60,mmseqs,100.000000,1.000000,1.000000,60
softdis,pdbflex,mmseqs_80,5zi6_A,5zi6A,55,55,mmseqs,100.000000,1.000000,1.000000,55
softdis,pdbflex,mmseqs_80,6n6s_B,6n6sD,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_80,6dfy_C,6a8rB,64,60,mmseqs,100.000000,0.937500,1.000000,60
softdis,pdbflex,mmseqs_80,1bu1_A,1bu1A,57,57,mmseqs,100.000000,1.000000,1.000000,57
softdis,pdbflex,mmseqs_80,1gd2_E,1gd2E,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_80,5vyg_B,5vygB,50,50,mmseqs,100.000000,1.000000,1.000000,50
softdis,pdbflex,mmseqs_80,2vi6_F,2vi6A,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_80,4rkg_A,4rkhD,52,52,mmseqs,100.000000,1.000000,1.000000,52
softdis,pdbflex,mmseqs_80,4mn3_A,4x3kA,56,56,mmseqs,100.000000,1.000000,0.875000,56
softdis,pdbflex,mmseqs_80,4tsf_I,2v7qJ,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_80,6d07_A,6d07A,55,55,mmseqs,100.000000,1.000000,1.000000,55
softdis,pdbflex,mmseqs_80,6gqa_A,6gqnA,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_80,6od3_A,6od5A,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_80,4n4n_B,4n4oD,57,57,mmseqs,100.000000,1.000000,1.000000,57
softdis,pdbflex,mmseqs_80,4w7y_A,4w7yA,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_80,2x7a_K,2x7aA,61,61,mmseqs,100.000000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_80,5kko_A,5kkoC,55,55,mmseqs,100.000000,1.000000,1.000000,55
softdis,pdbflex,mmseqs_80,2y20_A,2y20C,58,58,mmseqs,100.000000,1.000000,1.000000,58
softdis,pdbflex,mmseqs_80,6uci_A,6uciD,68,68,mmseqs,100.000000,1.000000,1.000000,68
softdis,pdbflex,mmseqs_80,5t01_A,5t01A,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_80,6mry_A,6mryA,48,48,mmseqs,100.000000,1.000000,1.000000,48
softdis,pdbflex,mmseqs_80,1kql_A,1kqlA,56,56,mmseqs,100.000000,1.000000,1.000000,56
softdis,pdbflex,mmseqs_80,2bnz_D,2bnwB,53,53,mmseqs,100.000000,1.000000,1.000000,53
softdis,pdbflex,mmseqs_80,3a1y_A,3a1yA,58,58,mmseqs,100.000000,1.000000,1.000000,58
softdis,pdbflex,mmseqs_80,3szs_A,3szsB,46,46,mmseqs,100.000000,1.000000,1.000000,46
softdis,pdbflex,mmseqs_80,5ylg_A,4pxvC,49,49,mmseqs,100.000000,1.000000,1.000000,49
softdis,pdbflex,mmseqs_80,2ltn_B,1rinD,52,49,mmseqs,100.000000,0.942308,1.000000,49
softdis,pdbflex,mmseqs_80,2rkl_A,2rklA,53,53,mmseqs,100.000000,1.000000,1.000000,53
softdis,pdbflex,mmseqs_80,5u96_A,5u96A,52,52,mmseqs,100.000000,1.000000,1.000000,52
softdis,pdbflex,mmseqs_80,4fz0_M,4fz0O,40,40,mmseqs,100.000000,1.000000,1.000000,40
softdis,pdbflex,mmseqs_80,4z6y_C,4z6yH,56,56,mmseqs,100.000000,1.000000,1.000000,56
softdis,pdbflex,mmseqs_80,2vut_I,2vusM,43,43,mmseqs,100.000000,1.000000,1.000000,43
softdis,pdbflex,mmseqs_80,2wx4_A,2wx4D,46,46,mmseqs,100.000000,1.000000,1.000000,46
softdis,pdbflex,mmseqs_80,4mon_A,1krlA,45,44,mmseqs,100.000000,0.977778,1.000000,44
softdis,pdbflex,mmseqs_80,3m9h_A,3m91A,55,51,mmseqs,100.000000,0.927273,1.000000,51
softdis,pdbflex,mmseqs_80,1fbm_A,1vdfA,46,46,mmseqs,100.000000,1.000000,1.000000,46
softdis,pdbflex,mmseqs_80,6aup_A,6aupA,38,38,mmseqs,100.000000,1.000000,1.000000,38
softdis,pdbflex,mmseqs_80,2ho2_A,2oeiA,38,38,mmseqs,100.000000,1.000000,1.000000,38
softdis,pdbflex,mmseqs_80,5cx2_D,5cx2A,49,49,mmseqs,100.000000,1.000000,0.890909,49
softdis,pdbflex,mmseqs_80,4r4l_A,4r4lC,49,49,mmseqs,100.000000,1.000000,1.000000,49
softdis,pdbflex,mmseqs_80,3vux_E,3vuxG,35,35,mmseqs,100.000000,1.000000,1.000000,35
softdis,pdbflex,mmseqs_80,4aoq_D,4aoqE,37,37,mmseqs,100.000000,1.000000,1.000000,37
softdis,pdbflex,mmseqs_80,4d2h_A,4d2hA,38,38,mmseqs,100.000000,1.000000,1.000000,38
softdis,pdbflex,mmseqs_80,1nwx_4,3dll4,37,37,mmseqs,100.000000,1.000000,1.000000,37
softdis,pdbflex,mmseqs_80,3aae_Y,3aaeX,37,37,mmseqs,100.000000,1.000000,1.000000,37
softdis,pdbflex,mmseqs_80,4gdo_A,4gdoA,43,43,mmseqs,100.000000,1.000000,1.000000,43
softdis,pdbflex,mmseqs_80,5u52_E,1oqoC,34,34,mmseqs,100.000000,1.000000,1.000000,34
softdis,pdbflex,mmseqs_80,1zmk_B,1zmhA,29,29,mmseqs,100.000000,1.000000,1.000000,29
softdis,pdbflex,mmseqs_80,3rl0_Q,3rl0M,37,37,mmseqs,100.000000,1.000000,1.000000,37
softdis,pdbflex,mmseqs_80,5f5u_C,5f5uC,36,36,mmseqs,100.000000,1.000000,1.000000,36
softdis,pdbflex,mmseqs_80,1zv8_B,6lvnB,36,36,mmseqs,100.000000,1.000000,1.000000,36
softdis,pdbflex,mmseqs_80,4auv_A,4auvA,35,35,mmseqs,100.000000,1.000000,1.000000,35
softdis,pdbflex,mmseqs_80,2r2v_A,2r2vA,34,34,mmseqs,100.000000,1.000000,1.000000,34
softdis,pdbflex,mmseqs_80,4qae_P,4qaeP,25,25,mmseqs,100.000000,1.000000,1.000000,25
softdis,pdbflex,mmseqs_80,2afq_C,6p9uC,29,28,mmseqs,100.000000,0.965517,0.903226,28
softdis,pdbflex,mmseqs_80,2wfv_A,2wfvA,25,25,mmseqs,100.000000,1.000000,1.000000,25
softdis,pdbflex,mmseqs_80,4riq_C,4riqC,27,27,mmseqs,100.000000,1.000000,1.000000,27
softdis,pdbflex,mmseqs_80,1i5k_C,1i5kC,30,30,mmseqs,100.000000,1.000000,1.000000,30
softdis,pdbflex,mmseqs_80,5c6h_T,5c6hD,26,26,mmseqs,100.000000,1.000000,1.000000,26
softdis,pdbflex,mmseqs_80,4lop_K,4loqL,29,29,mmseqs,100.000000,1.000000,1.000000,29
softdis,pdbflex,mmseqs_80,4j4a_A,4j4aA,27,27,mmseqs,100.000000,1.000000,1.000000,27
softdis,pdbflex,mmseqs_80,5wob_a,2qiuA,20,20,mmseqs,100.000000,1.000000,0.909091,20
softdis,pdbflex,mmseqs_80,7m5c_B,2jbyB,25,22,mmseqs,100.000000,0.880000,0.846154,22
softdis,pdbflex,mmseqs_80,5jhc_f,5jhcA,24,24,mmseqs,100.000000,1.000000,1.000000,24
softdis,pdbflex,mmseqs_80,5uyr_A,5akpB,640,640,mmseqs,99.800000,1.000000,1.000000,640
softdis,pdbflex,mmseqs_80,5kj5_A,5kloA,520,520,mmseqs,99.800000,1.000000,1.000000,520
softdis,pdbflex,mmseqs_80,3ibr_A,3nouC,505,505,mmseqs,99.800000,1.000000,1.000000,505
softdis,pdbflex,mmseqs_80,4lqq_D,5nclA,508,508,mmseqs,99.800000,1.000000,1.000000,508
softdis,pdbflex,mmseqs_80,4v37_A,4v3fA,497,497,mmseqs,99.700000,1.000000,1.000000,497
softdis,pdbflex,mmseqs_80,4go3_H,4go4A,495,495,mmseqs,99.700000,1.000000,1.000000,495
softdis,pdbflex,mmseqs_80,2w8n_A,2w8pA,487,487,mmseqs,99.700000,1.000000,1.000000,487
softdis,pdbflex,mmseqs_80,2euh_A,2id2C,475,475,mmseqs,99.700000,1.000000,1.000000,475
softdis,pdbflex,mmseqs_80,3cv8_A,2zbzA,412,412,mmseqs,99.700000,1.000000,1.000000,412
softdis,pdbflex,mmseqs_80,4l77_A,4fyzA,398,398,mmseqs,99.700000,1.000000,1.000000,398
softdis,pdbflex,mmseqs_80,5de9_A,2d0eA,410,406,mmseqs,99.700000,0.990244,0.997543,406
softdis,pdbflex,mmseqs_80,1z8o_A,1z8pA,404,404,mmseqs,99.700000,1.000000,1.000000,404
softdis,pdbflex,mmseqs_80,1how_A,1q8zB,373,373,mmseqs,99.700000,1.000000,1.000000,373
softdis,pdbflex,mmseqs_80,3pew_A,3peyA,395,395,mmseqs,99.700000,1.000000,1.000000,395
softdis,pdbflex,mmseqs_80,6ln1_B,4azeA,347,346,mmseqs,99.700000,1.000000,0.905759,347
softdis,pdbflex,mmseqs_80,2hvy_A,2rfkA,346,334,mmseqs,99.700000,0.965318,1.000000,334
softdis,pdbflex,mmseqs_80,3rhj_C,3rhrA,517,517,mmseqs,99.600000,1.000000,1.000000,517
softdis,pdbflex,mmseqs_80,4ccb_A,3lctA,327,318,mmseqs,99.600000,0.972477,0.924419,318
softdis,pdbflex,mmseqs_80,6cj5_A,2ac3A,316,316,mmseqs,99.600000,1.000000,1.000000,316
softdis,pdbflex,mmseqs_80,2ycr_A,4bdiA,323,323,mmseqs,99.600000,1.000000,0.981763,323
softdis,pdbflex,mmseqs_80,4c8b_A,6s1fA,334,310,mmseqs,99.600000,0.928144,0.977918,310
softdis,pdbflex,mmseqs_80,2w9f_B,2w99B,306,306,mmseqs,99.600000,1.000000,1.000000,306
softdis,pdbflex,mmseqs_80,1zyc_A,1zxeC,303,303,mmseqs,99.600000,1.000000,1.000000,303
softdis,pdbflex,mmseqs_80,3zon_A,6nzpB,335,296,mmseqs,99.600000,0.883582,0.933754,296
softdis,pdbflex,mmseqs_80,6oyw_C,5vilA,294,293,mmseqs,99.600000,0.996599,1.000000,293
softdis,pdbflex,mmseqs_80,2xke_A,2w5bA,279,279,mmseqs,99.600000,1.000000,1.000000,279
softdis,pdbflex,mmseqs_80,4i5i_A,4kxqA,287,271,mmseqs,99.600000,0.944251,0.964413,271
softdis,pdbflex,mmseqs_80,3rsm_A,1k2yX,463,463,mmseqs,99.500000,1.000000,1.000000,463
softdis,pdbflex,mmseqs_80,6cz5_A,4pxaA,480,448,mmseqs,99.500000,0.933333,0.959315,448
softdis,pdbflex,mmseqs_80,7xbm_A,3zk5A,444,436,mmseqs,99.500000,0.981982,1.000000,436
softdis,pdbflex,mmseqs_80,3ivy_A,2x5lA,433,417,mmseqs,99.500000,0.963048,0.967517,417
softdis,pdbflex,mmseqs_80,6wgw_B,4c9pA,437,417,mmseqs,99.500000,0.954233,0.990499,417
softdis,pdbflex,mmseqs_80,1ipj_A,1ipkC,416,416,mmseqs,99.500000,1.000000,1.000000,416
softdis,pdbflex,mmseqs_80,2c3n_A,2c3qA,247,247,mmseqs,99.500000,1.000000,1.000000,247
softdis,pdbflex,mmseqs_80,6wzw_A,4ypaA,226,226,mmseqs,99.500000,1.000000,1.000000,226
softdis,pdbflex,mmseqs_80,2h4h_A,2h59A,246,246,mmseqs,99.500000,1.000000,1.000000,246
softdis,pdbflex,mmseqs_80,3f65_D,3gfuA,224,224,mmseqs,99.500000,1.000000,1.000000,224
softdis,pdbflex,mmseqs_80,1h4h_A,1h4hB,209,209,mmseqs,99.500000,1.000000,1.000000,209
softdis,pdbflex,mmseqs_80,1n0l_A,3dpaA,224,218,mmseqs,99.500000,0.973214,1.000000,218
softdis,pdbflex,mmseqs_80,3f2g_A,3fn8A,220,220,mmseqs,99.500000,1.000000,1.000000,220
softdis,pdbflex,mmseqs_80,1wnv_C,4gphC,215,215,mmseqs,99.500000,1.000000,1.000000,215
softdis,pdbflex,mmseqs_80,3rfz_C,1klfA,211,205,mmseqs,99.500000,0.971564,1.000000,205
softdis,pdbflex,mmseqs_80,5n2n_A,5lnmA,206,206,mmseqs,99.500000,1.000000,1.000000,206
softdis,pdbflex,mmseqs_80,5vyo_A,4k2dA,200,200,mmseqs,99.500000,1.000000,1.000000,200
softdis,pdbflex,mmseqs_80,5dch_A,3h93A,192,192,mmseqs,99.400000,1.000000,1.000000,192
softdis,pdbflex,mmseqs_80,2pq5_A,2gwoC,205,198,mmseqs,99.400000,0.965854,1.000000,198
softdis,pdbflex,mmseqs_80,1yzt_A,1z08C,184,170,mmseqs,99.400000,0.923913,1.000000,170
softdis,pdbflex,mmseqs_80,1slh_A,4gcyA,174,174,mmseqs,99.400000,1.000000,1.000000,174
softdis,pdbflex,mmseqs_80,4gv8_A,4wrkA,169,169,mmseqs,99.400000,1.000000,1.000000,169
softdis,pdbflex,mmseqs_80,3hvs_A,3hvvA,167,167,mmseqs,99.400000,1.000000,1.000000,167
softdis,pdbflex,mmseqs_80,7mgj_A,4yfiC,330,330,mmseqs,99.300000,1.000000,1.000000,330
softdis,pdbflex,mmseqs_80,1a54_A,1qulA,321,321,mmseqs,99.300000,1.000000,1.000000,321
softdis,pdbflex,mmseqs_80,3lvp_A,1p4oB,336,313,mmseqs,99.300000,0.931548,0.972050,313
softdis,pdbflex,mmseqs_80,2ab4_A,1ze1A,309,309,mmseqs,99.300000,1.000000,1.000000,309
softdis,pdbflex,mmseqs_80,3ori_D,3f69B,311,311,mmseqs,99.300000,1.000000,1.000000,311
softdis,pdbflex,mmseqs_80,6gtt_A,6eimB,302,302,mmseqs,99.300000,1.000000,1.000000,302
softdis,pdbflex,mmseqs_80,5ut4_A,5i4nA,289,289,mmseqs,99.300000,1.000000,0.996552,289
softdis,pdbflex,mmseqs_80,4wnm_A,4gfgA,299,286,mmseqs,99.300000,0.956522,0.989691,288
softdis,pdbflex,mmseqs_80,3hny_M,1d7pM,159,158,mmseqs,99.300000,0.993711,0.993711,158
softdis,pdbflex,mmseqs_80,3hji_A,3hjkA,154,154,mmseqs,99.300000,1.000000,1.000000,154
softdis,pdbflex,mmseqs_80,1ib5_A,1bzoA,151,151,mmseqs,99.300000,1.000000,1.000000,151
softdis,pdbflex,mmseqs_80,4qib_A,1f8aB,159,157,mmseqs,99.300000,0.987421,0.940120,157
softdis,pdbflex,mmseqs_80,6gay_A,4kukA,146,146,mmseqs,99.300000,1.000000,1.000000,146
softdis,pdbflex,mmseqs_80,1t2o_A,1t2pA,146,146,mmseqs,99.300000,1.000000,1.000000,146
softdis,pdbflex,mmseqs_80,1ji4_A,4eveA,144,144,mmseqs,99.300000,1.000000,0.878049,144
softdis,pdbflex,mmseqs_80,1sg2_A,1u2mC,153,143,mmseqs,99.300000,0.934641,1.000000,143
softdis,pdbflex,mmseqs_80,3ggf_A,4fzaB,301,281,mmseqs,99.200000,0.933555,0.992933,281
softdis,pdbflex,mmseqs_80,3b9c_A,2jj6A,144,134,mmseqs,99.200000,0.930556,1.000000,134
softdis,pdbflex,mmseqs_80,3mbg_A,3tk0A,139,126,mmseqs,99.200000,0.906475,1.000000,126
softdis,pdbflex,mmseqs_80,7ssi_C,4le2C,139,139,mmseqs,99.200000,1.000000,1.000000,139
softdis,pdbflex,mmseqs_80,1rxe_A,2fxiA,131,131,mmseqs,99.200000,1.000000,1.000000,131
softdis,pdbflex,mmseqs_80,1fhw_A,1u2bA,129,124,mmseqs,99.200000,0.961240,0.905797,125
softdis,pdbflex,mmseqs_80,2gkg_A,2nt4A,127,127,mmseqs,99.200000,1.000000,1.000000,127
softdis,pdbflex,mmseqs_80,5xu7_A,5xuhA,126,126,mmseqs,99.200000,1.000000,1.000000,126
softdis,pdbflex,mmseqs_80,4fvj_A,4fvfB,133,128,mmseqs,99.200000,0.962406,1.000000,128
softdis,pdbflex,mmseqs_80,5yps_A,5ypsA,250,249,mmseqs,99.100000,0.996000,0.996000,249
softdis,pdbflex,mmseqs_80,5arl_D,5ar6A,134,120,mmseqs,99.100000,0.895522,0.983607,120
softdis,pdbflex,mmseqs_80,3q15_C,1srrC,126,124,mmseqs,99.100000,0.984127,1.000000,124
softdis,pdbflex,mmseqs_80,3gj9_A,3dj1A,124,124,mmseqs,99.100000,1.000000,1.000000,124
softdis,pdbflex,mmseqs_80,5d8e_A,5d8fA,115,115,mmseqs,99.100000,1.000000,1.000000,115
softdis,pdbflex,mmseqs_80,3ikd_A,3kacB,123,123,mmseqs,99.100000,1.000000,1.000000,123
softdis,pdbflex,mmseqs_80,1hh7_A,1hh7A,114,114,mmseqs,99.100000,1.000000,1.000000,114
softdis,pdbflex,mmseqs_80,3etw_A,3etzB,119,119,mmseqs,99.100000,1.000000,1.000000,119
softdis,pdbflex,mmseqs_80,3a4g_A,3a51A,411,411,mmseqs,99.000000,1.000000,1.000000,411
softdis,pdbflex,mmseqs_80,3orx_C,4rqvA,316,309,mmseqs,99.000000,0.977848,0.993569,309
softdis,pdbflex,mmseqs_80,6s75_D,6gt1B,310,302,mmseqs,99.000000,0.974194,1.000000,302
softdis,pdbflex,mmseqs_80,8v1o_A,2nruB,327,305,mmseqs,99.000000,0.932722,0.993485,305
softdis,pdbflex,mmseqs_80,2aky_A,1dvrA,220,220,mmseqs,99.000000,1.000000,1.000000,220
softdis,pdbflex,mmseqs_80,8bqf_A,1e4vA,234,214,mmseqs,99.000000,0.914530,1.000000,214
softdis,pdbflex,mmseqs_80,6a2q_A,6a2sA,118,111,mmseqs,99.000000,0.940678,1.000000,111
softdis,pdbflex,mmseqs_80,6uy1_A,6kmjA,114,111,mmseqs,99.000000,0.973684,0.991071,111
softdis,pdbflex,mmseqs_80,1zm0_A,2i5fA,114,107,mmseqs,99.000000,0.938596,0.981651,107
softdis,pdbflex,mmseqs_80,2pvo_C,1faaA,111,111,mmseqs,99.000000,1.000000,0.895161,111
softdis,pdbflex,mmseqs_80,4r0o_B,2w88A,106,106,mmseqs,99.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_80,5g4r_A,4qylA,118,111,mmseqs,99.000000,0.940678,0.948718,111
softdis,pdbflex,mmseqs_80,3or0_B,1kh8A,104,104,mmseqs,99.000000,1.000000,0.832000,104
softdis,pdbflex,mmseqs_80,2wg5_E,2wg6A,109,109,mmseqs,99.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_80,2wwm_C,2wwkO,109,109,mmseqs,99.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_80,2bjd_A,4oj3B,101,101,mmseqs,99.000000,1.000000,1.000000,101
softdis,pdbflex,mmseqs_80,4jhn_A,4qamA,421,396,mmseqs,98.900000,0.940618,0.990000,396
softdis,pdbflex,mmseqs_80,7uor_A,1f4tA,385,367,mmseqs,98.900000,0.953247,0.997283,367
softdis,pdbflex,mmseqs_80,7b3q_A,3dkcA,299,298,mmseqs,98.900000,0.996656,0.940063,298
softdis,pdbflex,mmseqs_80,4yzm_A,4f1mA,287,287,mmseqs,98.900000,1.000000,1.000000,287
softdis,pdbflex,mmseqs_80,3q4z_A,4eqcA,306,297,mmseqs,98.900000,0.970588,0.986711,297
softdis,pdbflex,mmseqs_80,8e0a_A,1f6bB,198,198,mmseqs,98.900000,1.000000,1.000000,198
softdis,pdbflex,mmseqs_80,1t6g_C,2qz2A,184,184,mmseqs,98.900000,1.000000,1.000000,184
softdis,pdbflex,mmseqs_80,3qmx_A,4mjbA,99,99,mmseqs,98.900000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_80,5ke6_A,5ke9A,93,93,mmseqs,98.900000,1.000000,1.000000,93
softdis,pdbflex,mmseqs_80,5n4w_R,4a0cD,102,91,mmseqs,98.900000,0.892157,0.928571,91
softdis,pdbflex,mmseqs_80,2aoa_A,5cdwB,99,99,mmseqs,98.900000,1.000000,0.990000,99
softdis,pdbflex,mmseqs_80,5kl2_A,5kl4A,93,93,mmseqs,98.900000,1.000000,1.000000,93
softdis,pdbflex,mmseqs_80,4mqw_A,1xwdA,102,92,mmseqs,98.900000,0.901961,1.000000,92
softdis,pdbflex,mmseqs_80,3o5n_A,5ovpA,112,95,mmseqs,98.900000,0.848214,0.989583,95
softdis,pdbflex,mmseqs_80,1waa_A,1waaF,93,93,mmseqs,98.900000,1.000000,1.000000,93
softdis,pdbflex,mmseqs_80,5hyb_A,4zv5A,91,91,mmseqs,98.900000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_80,3tes_A,4m6aB,98,92,mmseqs,98.900000,0.938776,1.000000,92
softdis,pdbflex,mmseqs_80,7quv_A,5hloB,95,92,mmseqs,98.900000,0.968421,0.978723,92
softdis,pdbflex,mmseqs_80,6r26_A,5hsqA,510,501,mmseqs,98.800000,0.982353,1.000000,503
softdis,pdbflex,mmseqs_80,1s4i_B,1xtmB,175,175,mmseqs,98.800000,1.000000,1.000000,175
softdis,pdbflex,mmseqs_80,4x39_A,4x37A,168,168,mmseqs,98.800000,1.000000,1.000000,168
softdis,pdbflex,mmseqs_80,1mx2_B,1mx4B,168,168,mmseqs,98.800000,1.000000,1.000000,168
softdis,pdbflex,mmseqs_80,3t5g_A,1xtsA,181,171,mmseqs,98.800000,0.944751,0.966102,171
softdis,pdbflex,mmseqs_80,1pk1_B,1pk3C,89,89,mmseqs,98.800000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_80,1kwa_A,6nidB,88,86,mmseqs,98.800000,0.977273,0.977273,86
softdis,pdbflex,mmseqs_80,8yr7_A,1l6oA,109,89,mmseqs,98.800000,0.816514,0.936842,89
softdis,pdbflex,mmseqs_80,5e6p_B,5tytA,88,84,mmseqs,98.800000,0.954545,0.943820,84
softdis,pdbflex,mmseqs_80,6nnt_A,6mlwA,468,468,mmseqs,98.700000,1.000000,1.000000,468
softdis,pdbflex,mmseqs_80,2cdo_A,2cdpA,160,160,mmseqs,98.700000,1.000000,1.000000,160
softdis,pdbflex,mmseqs_80,2bjy_A,6hx2B,156,156,mmseqs,98.700000,1.000000,1.000000,156
softdis,pdbflex,mmseqs_80,5tte_E,4q5hC,167,154,mmseqs,98.700000,0.922156,0.987179,154
softdis,pdbflex,mmseqs_80,3clc_D,4i6uA,82,82,mmseqs,98.700000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_80,6mg3_B,6mg1A,78,78,mmseqs,98.700000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_80,6nw2_A,4neuA,310,294,mmseqs,98.600000,0.948387,0.882883,294
softdis,pdbflex,mmseqs_80,2yxs_A,3ap5A,164,152,mmseqs,98.600000,0.926829,0.987013,152
softdis,pdbflex,mmseqs_80,2pmh_A,2efqA,150,150,mmseqs,98.600000,1.000000,1.000000,150
softdis,pdbflex,mmseqs_80,7ote_A,3dqwA,293,284,mmseqs,98.500000,0.969283,0.993007,284
softdis,pdbflex,mmseqs_80,3rdv_D,2qk0A,72,71,mmseqs,98.500000,0.986111,0.959459,71
softdis,pdbflex,mmseqs_80,3hp3_I,2nwgA,68,68,mmseqs,98.500000,1.000000,1.000000,68
